production_order_id,product_id,machine_id,plant_location,shift,planned_quantity,actual_quantity,start_date,end_date,status,operator_id,production_cost
PO0001688,PROD00159,MCH006,Plant A - Sao Paulo,Afternoon,2814,2779,2022-08-31,2023-01-03,Completed,EMP045,40714.58
PO0001689,PROD00839,MCH008,Plant C - Manaus,Night,1553,2732,2022-04-06,2024-11-11,Completed,EMP040,3296.99
PO0001690,PROD00270,MCH044,Plant C - Manaus,Morning,702,1043,2024-05-04,2024-12-18,Completed,EMP004,7215.17
PO0001691,PROD00342,MCH001,Plant C - Manaus,Night,174,2490,2021-04-29,2023-03-23,Completed,EMP024,24900.04
PO0001692,PROD00510,MCH017,Plant C - Manaus,Morning,301,1136,2023-12-26,2024-01-15,Completed,EMP035,11125.94
PO0001693,PROD00231,MCH031,Plant A - Sao Paulo,Morning,4087,3907,2023-01-11,2024-03-26,Cancelled,EMP044,40992.33
PO0001694,PROD00075,MCH034,Plant D - Recife,Morning,2413,471,2023-11-27,2024-07-07,In Progress,EMP024,1854.99
PO0001695,PROD00368,MCH041,Plant D - Recife,Night,730,386,2022-10-13,2024-01-05,Cancelled,EMP018,38938.55
PO0001696,PROD00277,MCH049,Plant A - Sao Paulo,Afternoon,3624,1347,2021-11-27,2024-06-20,Completed,EMP047,19375.73
PO0001697,PROD00158,MCH004,Plant B - Curitiba,Morning,4603,3416,2021-09-11,2023-09-23,Completed,EMP041,29274.73
PO0001698,PROD00064,MCH031,Plant B - Curitiba,Night,1903,3753,2021-10-17,2023-07-07,Completed,EMP030,27575.74
PO0001699,PROD00165,MCH006,Plant D - Recife,Afternoon,4671,1689,2021-06-07,2022-12-18,In Progress,EMP017,8663.91
PO0001700,PROD00419,MCH016,Plant B - Curitiba,Night,4201,4486,2021-07-03,2022-09-21,Completed,EMP040,28966.8
PO0001701,PROD00416,MCH046,Plant D - Recife,Afternoon,4216,4222,2023-12-11,2024-08-17,Completed,EMP033,23673.96
PO0001702,PROD00124,MCH028,Plant A - Sao Paulo,Afternoon,4998,1356,2023-03-09,2024-09-26,In Progress,EMP034,12665.3
PO0001703,PROD00918,MCH004,Plant D - Recife,Night,371,4492,2021-12-02,2023-12-18,Completed,EMP041,27680.12
PO0001704,PROD00776,MCH031,Plant C - Manaus,Afternoon,835,1489,2024-11-08,2024-12-21,Completed,EMP039,15885.85
PO0001705,PROD00577,MCH033,Plant C - Manaus,Afternoon,128,3968,2024-06-13,2024-07-20,Completed,EMP016,36732.31
PO0001706,PROD00998,MCH011,Plant B - Curitiba,Morning,1645,1463,2021-12-23,2024-05-18,Completed,EMP024,10654.24
PO0001707,PROD00030,MCH049,Plant D - Recife,Night,2299,3736,2021-05-18,2023-06-29,In Progress,EMP009,16504.5
PO0001708,PROD00944,MCH026,Plant A - Sao Paulo,Afternoon,4104,4879,2021-11-04,2023-11-05,Completed,EMP003,25726.43
PO0001709,PROD00787,MCH043,Plant D - Recife,Night,4507,4669,2022-01-28,2024-01-23,Completed,EMP012,16444.85
PO0001710,PROD00929,MCH044,Plant A - Sao Paulo,Afternoon,4430,3689,2023-11-09,2024-09-10,Completed,EMP010,23639.12
PO0001711,PROD00528,MCH011,Plant B - Curitiba,Morning,4603,2625,2021-07-28,2021-10-03,Completed,EMP002,24153.84
PO0001712,PROD00683,MCH043,Plant B - Curitiba,Afternoon,1755,2522,2023-09-09,2024-08-26,Completed,EMP036,46904.88
PO0001713,PROD00745,MCH015,Plant A - Sao Paulo,Night,2508,2330,2023-03-09,2024-10-25,Completed,EMP001,18621.77
PO0001714,PROD00542,MCH040,Plant D - Recife,Afternoon,184,3217,2022-02-14,2022-05-14,Completed,EMP024,48281.24
PO0001715,PROD00356,MCH021,Plant C - Manaus,Morning,2385,1434,2021-08-01,2022-01-14,In Progress,EMP032,32062.1
PO0001716,PROD00357,MCH016,Plant C - Manaus,Night,4262,1720,2023-09-17,2024-12-23,Completed,EMP030,2752.27
PO0001717,PROD00774,MCH044,Plant B - Curitiba,Night,3372,4040,2023-09-06,2023-10-23,Completed,EMP020,12138.59
PO0001718,PROD00543,MCH044,Plant A - Sao Paulo,Afternoon,2739,532,2023-03-22,2024-11-24,Completed,EMP045,26795.14
PO0001719,PROD00650,MCH033,Plant A - Sao Paulo,Afternoon,3935,989,2021-10-12,2023-02-20,Completed,EMP050,11038.4
PO0001720,PROD00140,MCH044,Plant D - Recife,Afternoon,876,3001,2024-01-06,2024-10-20,Completed,EMP024,34939.53
PO0001721,PROD00322,MCH031,Plant B - Curitiba,Afternoon,2558,1697,2022-09-27,2023-07-13,Completed,EMP029,40881.88
PO0001722,PROD00123,MCH031,Plant C - Manaus,Night,4481,4073,2023-04-30,2024-05-31,Completed,EMP008,46863.02
PO0001723,PROD00707,MCH038,Plant A - Sao Paulo,Night,3894,2503,2024-06-08,2024-12-08,Completed,EMP033,48674.09
PO0001724,PROD00500,MCH026,Plant D - Recife,Night,1062,1513,2023-03-23,2024-03-05,Completed,EMP007,31741.58
PO0001725,PROD00117,MCH044,Plant C - Manaus,Afternoon,1621,970,2021-06-15,2022-12-23,Completed,EMP033,11979.77
PO0001726,PROD00113,MCH030,Plant B - Curitiba,Afternoon,3475,4620,2024-08-18,2024-10-03,Completed,EMP024,2284.09
PO0001727,PROD00390,MCH020,Plant B - Curitiba,Night,3495,4671,2023-12-05,2024-01-09,In Progress,EMP017,13574.57
PO0001728,PROD00519,MCH003,Plant A - Sao Paulo,Afternoon,2553,3014,2021-04-17,2024-03-28,In Progress,EMP008,4223.39
PO0001729,PROD00457,MCH034,Plant D - Recife,Night,3117,257,2022-02-18,2022-03-21,Completed,EMP047,46660.64
PO0001730,PROD00857,MCH005,Plant A - Sao Paulo,Night,1340,4354,2021-12-15,2022-01-12,Completed,EMP030,48848.69
PO0001731,PROD00453,MCH002,Plant A - Sao Paulo,Night,645,2388,2022-04-16,2024-03-16,Completed,EMP014,49547.35
PO0001732,PROD00117,MCH025,Plant C - Manaus,Morning,1782,1738,2022-05-01,2023-08-05,In Progress,EMP022,21923.68
PO0001733,PROD00812,MCH035,Plant D - Recife,Night,2961,3668,2024-08-22,2024-10-17,Cancelled,EMP028,45698.03
PO0001734,PROD00448,MCH011,Plant D - Recife,Morning,116,3598,2023-09-20,2023-09-28,Completed,EMP013,7944.47
PO0001735,PROD00158,MCH032,Plant B - Curitiba,Night,3831,4541,2022-04-03,2024-05-27,In Progress,EMP031,14991.97
PO0001736,PROD00836,MCH037,Plant C - Manaus,Afternoon,2744,3593,2021-06-05,2022-01-12,Completed,EMP034,5809.57
PO0001737,PROD00973,MCH045,Plant B - Curitiba,Afternoon,616,3507,2023-12-17,2024-11-04,Completed,EMP027,33352.17
PO0001738,PROD00810,MCH021,Plant A - Sao Paulo,Night,3227,1017,2021-02-25,2024-10-12,Completed,EMP043,31231.02
PO0001739,PROD00553,MCH018,Plant B - Curitiba,Night,3788,1097,2024-10-24,2024-12-13,Completed,EMP018,4302.57
PO0001740,PROD00572,MCH012,Plant C - Manaus,Night,872,2112,2021-08-28,2024-03-02,Completed,EMP017,18450.45
PO0001741,PROD00208,MCH044,Plant B - Curitiba,Morning,2916,3610,2023-05-26,2024-08-12,Completed,EMP012,44751.98
PO0001742,PROD00009,MCH001,Plant B - Curitiba,Night,3062,4231,2024-05-31,2024-07-21,Cancelled,EMP041,37619.39
PO0001743,PROD00424,MCH009,Plant D - Recife,Afternoon,3773,2616,2024-11-14,2024-12-31,Completed,EMP029,40342.76
PO0001744,PROD00062,MCH005,Plant B - Curitiba,Night,2351,2131,2023-04-03,2024-06-16,Completed,EMP045,12089.72
PO0001745,PROD00584,MCH024,Plant C - Manaus,Morning,2016,2103,2022-01-27,2023-05-28,Cancelled,EMP009,18138.8
PO0001746,PROD00556,MCH003,Plant D - Recife,Night,3885,821,2021-02-01,2021-04-30,Completed,EMP004,15579.2
PO0001747,PROD00903,MCH029,Plant D - Recife,Night,1921,1923,2022-01-30,2022-02-24,Completed,EMP050,7524.92
PO0001748,PROD00302,MCH049,Plant C - Manaus,Morning,406,4124,2022-01-28,2022-06-04,Completed,EMP027,29626.73
PO0001749,PROD00075,MCH021,Plant B - Curitiba,Afternoon,1992,2564,2023-05-27,2024-10-20,Completed,EMP049,42960.48
PO0001750,PROD00348,MCH020,Plant C - Manaus,Night,4705,1931,2021-04-06,2024-12-22,Completed,EMP045,39815.27
PO0001751,PROD00893,MCH046,Plant D - Recife,Night,3452,194,2022-03-17,2023-09-01,Completed,EMP043,24673.31
PO0001752,PROD00432,MCH047,Plant C - Manaus,Afternoon,3226,986,2021-12-19,2022-05-02,Cancelled,EMP029,20140.27
PO0001753,PROD00039,MCH034,Plant D - Recife,Morning,4294,98,2022-02-22,2022-03-23,In Progress,EMP046,10484.3
PO0001754,PROD00962,MCH019,Plant A - Sao Paulo,Night,996,999,2024-10-27,2024-11-02,Completed,EMP005,20454.22
PO0001755,PROD00556,MCH042,Plant A - Sao Paulo,Morning,4980,4844,2023-02-11,2023-12-17,Completed,EMP004,14436.24
PO0001756,PROD00035,MCH002,Plant B - Curitiba,Morning,390,2167,2024-07-29,2024-11-29,Completed,EMP033,28029.29
PO0001757,PROD00885,MCH035,Plant D - Recife,Night,353,1511,2022-06-10,2022-07-12,In Progress,EMP033,3804.54
PO0001758,PROD00277,MCH004,Plant A - Sao Paulo,Morning,2987,3816,2021-02-22,2023-10-02,Completed,EMP031,19049.7
PO0001759,PROD00848,MCH035,Plant B - Curitiba,Afternoon,1858,3182,2021-07-19,2021-10-06,In Progress,EMP002,29041.11
PO0001760,PROD00751,MCH002,Plant A - Sao Paulo,Morning,1870,3055,2023-05-13,2023-10-25,Completed,EMP012,23428.35
PO0001761,PROD00154,MCH022,Plant B - Curitiba,Afternoon,3212,1580,2022-11-14,2024-04-10,Completed,EMP018,29351.75
PO0001762,PROD00015,MCH042,Plant D - Recife,Night,2652,1328,2022-05-14,2024-09-22,Cancelled,EMP049,26176.0
PO0001763,PROD00080,MCH044,Plant A - Sao Paulo,Morning,3429,4731,2021-03-23,2022-05-20,Completed,EMP019,42336.28
PO0001764,PROD00409,MCH040,Plant A - Sao Paulo,Afternoon,156,2512,2023-08-08,2024-12-16,Completed,EMP044,31208.5
PO0001765,PROD00082,MCH024,Plant A - Sao Paulo,Night,1424,3924,2023-02-05,2023-04-02,Completed,EMP034,4522.98
PO0001766,PROD00251,MCH035,Plant B - Curitiba,Night,245,1355,2021-10-20,2023-07-17,Completed,EMP050,39675.29
PO0001767,PROD00539,MCH015,Plant C - Manaus,Night,3914,3781,2023-05-19,2024-11-12,In Progress,EMP026,27365.89
PO0001768,PROD00148,MCH043,Plant A - Sao Paulo,Night,4330,2130,2021-10-20,2024-03-28,Completed,EMP032,15905.68
PO0001769,PROD00149,MCH047,Plant C - Manaus,Afternoon,536,4617,2023-08-15,2024-08-26,Completed,EMP046,36313.94
PO0001770,PROD00962,MCH014,Plant C - Manaus,Morning,3186,4144,2021-12-15,2023-12-29,In Progress,EMP015,39151.79
PO0001771,PROD00650,MCH021,Plant B - Curitiba,Night,2498,539,2021-04-19,2023-03-23,Completed,EMP042,35679.67
PO0001772,PROD00955,MCH021,Plant C - Manaus,Night,2780,4415,2022-12-26,2024-11-11,In Progress,EMP032,39300.95
PO0001773,PROD00228,MCH023,Plant D - Recife,Night,2695,3946,2024-04-13,2024-05-27,Completed,EMP029,21127.05
PO0001774,PROD00249,MCH029,Plant A - Sao Paulo,Morning,869,2212,2023-07-16,2024-01-24,Completed,EMP009,49257.66
PO0001775,PROD00236,MCH029,Plant A - Sao Paulo,Morning,416,1474,2023-08-27,2023-10-17,Completed,EMP001,15865.75
PO0001776,PROD00653,MCH038,Plant A - Sao Paulo,Night,4556,1030,2024-03-19,2024-03-27,Completed,EMP023,31152.15
PO0001777,PROD00201,MCH018,Plant A - Sao Paulo,Afternoon,113,2786,2024-02-22,2024-11-16,Completed,EMP050,48416.77
PO0001778,PROD00703,MCH047,Plant C - Manaus,Afternoon,3068,1955,2023-10-30,2024-08-26,Completed,EMP045,30450.05
PO0001779,PROD00389,MCH007,Plant C - Manaus,Morning,1049,2944,2021-02-05,2023-07-04,Completed,EMP036,10748.26
PO0001780,PROD00524,MCH027,Plant C - Manaus,Morning,240,829,2021-10-06,2021-12-12,Completed,EMP012,6880.01
PO0001781,PROD00552,MCH017,Plant D - Recife,Afternoon,4437,2757,2022-05-14,2024-06-21,Completed,EMP024,14686.93
PO0001782,PROD00578,MCH040,Plant D - Recife,Night,1851,4919,2022-10-30,2023-02-21,Completed,EMP037,4331.34
PO0001783,PROD00367,MCH003,Plant B - Curitiba,Morning,3220,2984,2022-05-08,2022-12-19,Completed,EMP036,6937.21
PO0001784,PROD00721,MCH008,Plant C - Manaus,Afternoon,4662,4790,2023-05-07,2023-07-05,Completed,EMP018,20466.67
PO0001785,PROD00548,MCH048,Plant B - Curitiba,Morning,1433,815,2022-05-30,2022-10-07,Completed,EMP022,39644.45
PO0001786,PROD00667,MCH019,Plant C - Manaus,Afternoon,3670,1282,2021-03-08,2023-11-23,Completed,EMP030,13578.88
PO0001787,PROD00071,MCH025,Plant D - Recife,Night,3886,2888,2022-07-22,2024-07-19,Completed,EMP005,3132.81
PO0001788,PROD00337,MCH013,Plant D - Recife,Afternoon,1656,3849,2022-03-23,2023-11-22,Completed,EMP006,19262.3
PO0001789,PROD00531,MCH002,Plant A - Sao Paulo,Afternoon,1021,2770,2023-06-20,2024-12-18,Completed,EMP029,19757.14
PO0001790,PROD00445,MCH023,Plant B - Curitiba,Morning,1217,3308,2024-08-29,2024-11-27,Completed,EMP016,48296.12
PO0001791,PROD00426,MCH029,Plant C - Manaus,Morning,729,4918,2022-12-07,2023-05-12,In Progress,EMP036,8641.45
PO0001792,PROD00436,MCH016,Plant D - Recife,Morning,1668,4555,2022-06-30,2024-11-24,Completed,EMP049,26701.61
PO0001793,PROD00220,MCH040,Plant D - Recife,Night,3749,1433,2022-01-13,2022-10-02,In Progress,EMP003,18599.61
PO0001794,PROD00233,MCH014,Plant D - Recife,Afternoon,1864,2402,2021-07-22,2022-05-11,In Progress,EMP033,15475.15
PO0001795,PROD00827,MCH044,Plant B - Curitiba,Afternoon,3468,4757,2024-09-06,2024-11-27,Completed,EMP044,39693.43
PO0001796,PROD00559,MCH004,Plant A - Sao Paulo,Night,3050,3569,2024-05-18,2024-08-20,Completed,EMP045,28257.6
PO0001797,PROD00029,MCH010,Plant B - Curitiba,Night,199,2922,2021-05-19,2021-12-05,Completed,EMP001,39558.43
PO0001798,PROD00336,MCH011,Plant C - Manaus,Morning,4924,86,2022-01-06,2022-03-05,In Progress,EMP014,25529.54
PO0001799,PROD00925,MCH050,Plant D - Recife,Morning,1814,4839,2022-01-07,2024-06-05,Completed,EMP004,8207.53
PO0001800,PROD00550,MCH032,Plant C - Manaus,Afternoon,1392,2203,2021-11-05,2024-08-02,In Progress,EMP039,22494.36
PO0001801,PROD00370,MCH044,Plant B - Curitiba,Night,1401,2838,2023-07-21,2024-09-28,Completed,EMP026,40325.58
PO0001802,PROD00593,MCH004,Plant C - Manaus,Morning,2648,3847,2022-06-03,2024-09-11,In Progress,EMP015,14110.12
PO0001803,PROD00172,MCH016,Plant B - Curitiba,Afternoon,1037,2737,2021-02-04,2022-01-06,In Progress,EMP020,49504.83
PO0001804,PROD00836,MCH022,Plant B - Curitiba,Morning,3331,4656,2021-12-14,2024-12-24,In Progress,EMP018,24200.6
PO0001805,PROD00094,MCH021,Plant B - Curitiba,Morning,2280,1218,2022-06-29,2024-01-30,Completed,EMP018,17045.63
PO0001806,PROD00827,MCH039,Plant B - Curitiba,Morning,2686,4324,2021-08-30,2024-10-22,In Progress,EMP017,42957.45
PO0001807,PROD00015,MCH017,Plant D - Recife,Night,4310,4322,2021-07-02,2023-07-20,In Progress,EMP033,49022.35
PO0001808,PROD00171,MCH017,Plant D - Recife,Night,2719,2788,2022-02-11,2022-08-27,Completed,EMP028,19736.02
PO0001809,PROD00200,MCH049,Plant D - Recife,Afternoon,3539,4971,2024-04-03,2024-06-20,Completed,EMP007,32687.02
PO0001810,PROD00983,MCH012,Plant B - Curitiba,Morning,343,4366,2024-10-16,2024-12-03,Completed,EMP011,24478.64
PO0001811,PROD00977,MCH003,Plant A - Sao Paulo,Afternoon,622,1562,2021-03-14,2023-11-17,Completed,EMP046,46276.57
PO0001812,PROD00591,MCH007,Plant C - Manaus,Night,2990,444,2023-11-13,2024-03-24,Completed,EMP050,3585.36
PO0001813,PROD00878,MCH013,Plant C - Manaus,Morning,3910,4821,2022-08-10,2023-03-30,Completed,EMP030,20854.34
PO0001814,PROD00380,MCH009,Plant C - Manaus,Morning,1697,2967,2022-11-24,2024-10-20,Completed,EMP048,10785.35
PO0001815,PROD00275,MCH022,Plant A - Sao Paulo,Morning,420,4757,2022-07-06,2024-04-14,Completed,EMP020,38507.41
PO0001816,PROD00042,MCH022,Plant A - Sao Paulo,Night,4149,3736,2021-01-25,2021-04-06,Completed,EMP045,792.19
PO0001817,PROD00897,MCH025,Plant A - Sao Paulo,Afternoon,3841,3034,2024-04-26,2024-07-31,In Progress,EMP019,11752.76
PO0001818,PROD00745,MCH049,Plant B - Curitiba,Morning,4577,451,2022-12-05,2023-10-12,Completed,EMP001,37163.7
PO0001819,PROD00678,MCH033,Plant B - Curitiba,Night,2453,1003,2024-12-30,2024-12-31,Completed,EMP022,7386.25
PO0001820,PROD00075,MCH004,Plant C - Manaus,Night,2236,671,2021-01-08,2022-12-15,In Progress,EMP032,43422.89
PO0001821,PROD00814,MCH016,Plant A - Sao Paulo,Night,487,4078,2021-11-23,2024-07-28,In Progress,EMP014,48362.65
PO0001822,PROD00385,MCH004,Plant B - Curitiba,Afternoon,739,1565,2021-01-28,2022-12-18,Completed,EMP031,22751.43
PO0001823,PROD00289,MCH024,Plant C - Manaus,Night,771,4761,2022-10-30,2024-08-25,Completed,EMP013,48131.72
PO0001824,PROD00307,MCH034,Plant A - Sao Paulo,Afternoon,3824,4257,2024-04-23,2024-12-22,Cancelled,EMP036,44905.26
PO0001825,PROD00986,MCH015,Plant C - Manaus,Afternoon,2241,2539,2024-12-25,2024-12-28,In Progress,EMP029,36064.18
PO0001826,PROD00199,MCH045,Plant A - Sao Paulo,Night,1231,2351,2023-03-01,2024-04-28,Completed,EMP028,34618.89
PO0001827,PROD00971,MCH010,Plant B - Curitiba,Afternoon,1183,3620,2023-02-11,2024-10-04,Completed,EMP043,47700.06
PO0001828,PROD00865,MCH005,Plant B - Curitiba,Morning,4929,1749,2023-11-29,2024-01-15,In Progress,EMP036,9327.28
PO0001829,PROD00938,MCH044,Plant C - Manaus,Night,1063,324,2022-03-28,2024-11-27,In Progress,EMP014,34078.43
PO0001830,PROD00260,MCH009,Plant D - Recife,Night,1575,4413,2022-02-06,2022-09-21,Completed,EMP019,46689.67
PO0001831,PROD00926,MCH019,Plant A - Sao Paulo,Afternoon,3379,872,2024-07-24,2024-08-02,Completed,EMP038,45804.78
PO0001832,PROD00060,MCH033,Plant C - Manaus,Afternoon,1173,1995,2023-08-24,2023-09-20,Completed,EMP028,17164.58
PO0001833,PROD00939,MCH033,Plant C - Manaus,Afternoon,2485,3749,2022-07-10,2024-11-28,Completed,EMP013,1973.9
PO0001834,PROD00709,MCH009,Plant B - Curitiba,Morning,839,1633,2024-07-31,2024-10-30,In Progress,EMP005,12796.69
PO0001835,PROD00038,MCH030,Plant A - Sao Paulo,Night,1199,3936,2022-06-14,2024-07-21,Completed,EMP035,4073.08
PO0001836,PROD00198,MCH012,Plant C - Manaus,Morning,1165,3732,2021-04-04,2024-09-26,Completed,EMP048,21279.67
PO0001837,PROD00597,MCH019,Plant C - Manaus,Night,275,4677,2024-01-22,2024-08-21,In Progress,EMP006,33886.83
PO0001838,PROD00910,MCH017,Plant D - Recife,Morning,3357,3590,2021-09-22,2024-12-21,Completed,EMP042,34890.31
PO0001839,PROD00453,MCH034,Plant A - Sao Paulo,Morning,2888,420,2022-07-16,2024-07-19,Completed,EMP023,1087.44
PO0001840,PROD00285,MCH014,Plant C - Manaus,Morning,1053,1129,2024-01-07,2024-02-28,Completed,EMP025,2989.32
PO0001841,PROD00662,MCH019,Plant D - Recife,Morning,2391,4137,2023-04-21,2024-07-29,Completed,EMP050,19576.81
PO0001842,PROD00440,MCH031,Plant D - Recife,Afternoon,4042,1185,2023-10-12,2024-04-08,Completed,EMP002,3658.99
PO0001843,PROD00493,MCH004,Plant D - Recife,Morning,194,1422,2023-04-25,2023-10-08,In Progress,EMP050,27698.27
PO0001844,PROD00824,MCH028,Plant D - Recife,Morning,3504,993,2021-01-24,2024-07-04,In Progress,EMP033,30484.52
PO0001845,PROD00551,MCH044,Plant D - Recife,Afternoon,1112,4035,2022-07-03,2024-02-24,Completed,EMP028,37223.11
PO0001846,PROD00926,MCH046,Plant D - Recife,Afternoon,2354,340,2024-01-21,2024-10-11,In Progress,EMP012,15529.64
PO0001847,PROD00673,MCH042,Plant C - Manaus,Night,4972,709,2024-05-11,2024-07-14,Completed,EMP001,41995.39
PO0001848,PROD00169,MCH039,Plant C - Manaus,Afternoon,2376,2716,2024-03-02,2024-03-15,Completed,EMP039,8642.02
PO0001849,PROD00481,MCH031,Plant B - Curitiba,Morning,445,1589,2022-09-22,2023-05-25,Completed,EMP045,28958.62
PO0001850,PROD00408,MCH016,Plant D - Recife,Morning,729,3103,2024-08-24,2024-08-29,Completed,EMP040,41770.98
PO0001851,PROD00668,MCH001,Plant C - Manaus,Morning,2339,2022,2024-11-20,2024-12-12,Completed,EMP030,40087.5
PO0001852,PROD00930,MCH008,Plant C - Manaus,Night,1462,587,2023-07-16,2024-12-08,In Progress,EMP049,49828.51
PO0001853,PROD00351,MCH048,Plant A - Sao Paulo,Morning,1757,3550,2022-07-10,2023-05-03,In Progress,EMP001,17402.29
PO0001854,PROD00443,MCH039,Plant A - Sao Paulo,Night,218,1870,2021-04-25,2023-01-04,In Progress,EMP008,15599.26
PO0001855,PROD00618,MCH050,Plant A - Sao Paulo,Morning,4905,3179,2022-08-07,2023-04-02,Completed,EMP021,49490.08
PO0001856,PROD00957,MCH013,Plant D - Recife,Morning,4886,1965,2022-08-20,2023-12-05,Completed,EMP047,20388.24
PO0001857,PROD00047,MCH004,Plant B - Curitiba,Morning,362,1474,2022-04-30,2023-12-16,Completed,EMP047,5185.1
PO0001858,PROD00439,MCH020,Plant C - Manaus,Morning,2237,4536,2023-03-14,2024-03-14,Completed,EMP046,34906.21
PO0001859,PROD00825,MCH024,Plant A - Sao Paulo,Afternoon,2447,338,2022-11-19,2024-02-12,Completed,EMP035,46052.26
PO0001860,PROD00592,MCH033,Plant D - Recife,Night,3097,3104,2021-01-18,2021-03-09,In Progress,EMP032,42181.34
PO0001861,PROD00396,MCH037,Plant B - Curitiba,Afternoon,737,4402,2024-05-30,2024-09-03,Completed,EMP043,26916.65
PO0001862,PROD00750,MCH025,Plant A - Sao Paulo,Morning,1264,3264,2022-07-29,2024-01-04,Completed,EMP002,47650.06
PO0001863,PROD00974,MCH030,Plant C - Manaus,Morning,1817,2604,2023-01-08,2023-05-05,Completed,EMP020,17808.31
PO0001864,PROD00181,MCH043,Plant C - Manaus,Morning,3521,4926,2022-11-23,2023-07-31,Completed,EMP046,45996.92
PO0001865,PROD00881,MCH011,Plant C - Manaus,Morning,688,2031,2021-03-25,2023-09-25,Completed,EMP043,2756.14
PO0001866,PROD00301,MCH040,Plant D - Recife,Afternoon,2634,3768,2021-12-25,2023-05-15,Completed,EMP014,25606.23
PO0001867,PROD00091,MCH004,Plant C - Manaus,Morning,3434,3890,2023-05-08,2024-11-06,Completed,EMP045,3647.83
PO0001868,PROD00099,MCH032,Plant D - Recife,Morning,959,2110,2022-06-14,2023-01-19,Completed,EMP009,47657.33
PO0001869,PROD00199,MCH018,Plant B - Curitiba,Morning,2037,707,2024-12-20,2024-12-28,In Progress,EMP050,46844.91
PO0001870,PROD00322,MCH022,Plant D - Recife,Night,4846,2971,2024-01-21,2024-05-29,Completed,EMP017,26290.74
PO0001871,PROD00996,MCH008,Plant A - Sao Paulo,Morning,3893,3470,2023-04-18,2024-08-27,Completed,EMP039,16731.02
PO0001872,PROD00862,MCH036,Plant C - Manaus,Night,2165,4107,2021-07-16,2023-05-28,Completed,EMP004,41357.42
PO0001873,PROD00533,MCH031,Plant A - Sao Paulo,Night,2104,661,2022-10-04,2024-07-07,Completed,EMP048,24512.41
PO0001874,PROD00626,MCH039,Plant B - Curitiba,Night,3643,2616,2024-07-25,2024-12-02,Completed,EMP006,32528.19
PO0001875,PROD00096,MCH012,Plant C - Manaus,Night,3275,383,2022-07-15,2023-07-28,Completed,EMP011,31632.21
PO0001876,PROD00277,MCH011,Plant C - Manaus,Afternoon,4276,2928,2022-10-20,2023-12-13,Completed,EMP033,23906.92
PO0001877,PROD00902,MCH037,Plant A - Sao Paulo,Morning,2285,4339,2022-06-22,2024-01-29,In Progress,EMP011,24998.26
PO0001878,PROD00744,MCH004,Plant D - Recife,Afternoon,4058,2704,2021-11-14,2024-05-22,Completed,EMP035,3180.43
PO0001879,PROD00250,MCH024,Plant C - Manaus,Night,667,663,2021-10-11,2023-04-22,Completed,EMP028,9284.93
