defect_id,production_order_id,machine_id,defect_type,defect_quantity,inspection_date,inspector_id,corrective_action
DEF001761,PO0002935,MCH007,Color Mismatch,11,2024-10-18,INS04,Scrap
DEF001762,PO0002753,MCH030,None,44,2024-05-24,INS01,Rework
DEF001763,PO0002799,MCH037,Surface Scratch,11,2024-03-11,INS07,
DEF001764,PO0003644,MCH048,Color Mismatch,39,2023-06-24,INS10,
DEF001765,PO0002423,MCH002,None,0,2024-07-03,INS02,Pending
DEF001766,PO0000058,MCH043,Dimensional Error,13,2024-05-07,INS05,Accept
DEF001767,PO0001109,MCH017,None,47,2022-10-20,INS10,Scrap
DEF001768,PO0004786,MCH032,Dimensional Error,48,2021-11-15,INS01,Rework
DEF001769,PO0004143,MCH027,Material Defect,48,2024-10-06,INS08,Rework
DEF001770,PO0002479,MCH004,None,16,2024-03-02,INS09,Scrap
DEF001771,PO0002330,MCH007,None,17,2022-10-15,INS10,Rework
DEF001772,PO0001743,MCH009,Color Mismatch,42,2024-12-31,INS06,Pending
DEF001773,PO0001371,MCH005,None,42,2024-10-02,INS09,Scrap
DEF001774,PO0001986,MCH013,Material Defect,45,2024-11-16,INS09,
DEF001775,PO0002726,MCH014,None,40,2024-07-01,INS03,Pending
DEF001776,PO0002970,MCH041,Dimensional Error,36,2024-05-09,INS05,Rework
DEF001777,PO0000327,MCH048,None,18,2023-11-26,INS01,Rework
DEF001778,PO0004502,MCH045,None,43,2024-12-08,INS03,Accept
DEF001779,PO0003241,MCH034,Material Defect,40,2024-01-27,INS06,Scrap
DEF001780,PO0003509,MCH018,Assembly Fault,17,2023-04-14,INS02,
DEF001781,PO0001470,MCH041,Assembly Fault,20,2024-02-08,INS09,Pending
DEF001782,PO0003828,MCH026,Assembly Fault,34,2021-11-23,INS01,Rework
DEF001783,PO0000711,MCH029,Dimensional Error,4,2024-02-06,INS05,Pending
DEF001784,PO0003116,MCH042,Surface Scratch,12,2024-10-27,INS10,Rework
DEF001785,PO0004129,MCH027,Material Defect,27,2023-10-25,INS01,
DEF001786,PO0002936,MCH010,Surface Scratch,14,2022-12-30,INS07,Rework
DEF001787,PO0004441,MCH021,Material Defect,3,2022-10-08,INS04,Rework
DEF001788,PO0003920,MCH041,None,6,2024-09-20,INS06,
DEF001789,PO0002843,MCH018,Material Defect,10,2024-03-22,INS08,Scrap
DEF001790,PO0002625,MCH007,None,44,2024-03-22,INS03,Pending
DEF001791,PO0003076,MCH006,Surface Scratch,49,2022-09-10,INS03,Pending
DEF001792,PO0003317,MCH031,None,14,2024-02-24,INS10,Pending
DEF001793,PO0002100,MCH048,Color Mismatch,16,2021-10-09,INS06,Rework
DEF001794,PO0002431,MCH041,Dimensional Error,24,2023-05-18,INS10,
DEF001795,PO0002446,MCH017,Assembly Fault,8,2024-10-28,INS06,Accept
DEF001796,PO0005000,MCH004,Surface Scratch,2,2024-08-08,INS03,Pending
DEF001797,PO0002340,MCH005,None,10,2024-04-11,INS01,Rework
DEF001798,PO0003747,MCH017,Color Mismatch,39,2024-07-08,INS07,Rework
DEF001799,PO0001809,MCH049,Surface Scratch,25,2024-06-20,INS03,Accept
DEF001800,PO0004777,MCH029,Color Mismatch,9,2024-12-31,INS03,Scrap
DEF001801,PO0001806,MCH039,None,39,2024-10-22,INS10,Rework
DEF001802,PO0002302,MCH013,Assembly Fault,29,2024-12-21,INS04,
DEF001803,PO0000997,MCH007,Material Defect,8,2024-09-21,INS09,Rework
DEF001804,PO0001731,MCH002,Dimensional Error,18,2024-03-16,INS09,
DEF001805,PO0001499,MCH049,Dimensional Error,43,2024-08-27,INS09,Pending
DEF001806,PO0002872,MCH034,None,20,2024-06-25,INS03,
DEF001807,PO0002243,MCH028,Dimensional Error,39,2024-12-11,INS03,Pending
DEF001808,PO0001018,MCH023,None,34,2024-11-14,INS09,
DEF001809,PO0004174,MCH049,Material Defect,36,2022-11-05,INS03,Rework
DEF001810,PO0002457,MCH006,Assembly Fault,12,2022-07-20,INS09,Accept
DEF001811,PO0003640,MCH036,Material Defect,37,2022-12-08,INS03,Accept
DEF001812,PO0004008,MCH026,Assembly Fault,5,2024-12-14,INS08,Rework
DEF001813,PO0004120,MCH037,Surface Scratch,50,2023-11-11,INS06,
DEF001814,PO0003409,MCH031,Material Defect,27,2023-09-05,INS02,Scrap
DEF001815,PO0003201,MCH003,Material Defect,2,2024-05-15,INS05,Accept
DEF001816,PO0002892,MCH040,Material Defect,43,2024-12-25,INS01,Scrap
DEF001817,PO0003746,MCH040,Material Defect,42,2023-10-04,INS05,Scrap
DEF001818,PO0002313,MCH036,Assembly Fault,46,2024-12-28,INS03,Pending
DEF001819,PO0002610,MCH043,Assembly Fault,42,2024-09-22,INS08,Scrap
DEF001820,PO0000390,MCH045,Material Defect,28,2024-12-29,INS08,Scrap
DEF001821,PO0001901,MCH010,None,22,2024-09-10,INS05,Scrap
DEF001822,PO0003175,MCH021,Assembly Fault,3,2024-11-19,INS03,Pending
DEF001823,PO0003357,MCH042,Dimensional Error,28,2024-06-21,INS07,
DEF001824,PO0003850,MCH012,Assembly Fault,40,2024-02-19,INS08,Accept
DEF001825,PO0000232,MCH033,Assembly Fault,10,2023-07-28,INS09,Rework
DEF001826,PO0000236,MCH011,Dimensional Error,30,2023-08-21,INS01,
DEF001827,PO0001631,MCH007,Material Defect,2,2024-09-17,INS03,Scrap
DEF001828,PO0004929,MCH005,None,42,2022-08-31,INS02,Accept
DEF001829,PO0001234,MCH026,Surface Scratch,45,2024-06-17,INS10,Accept
DEF001830,PO0003745,MCH016,None,34,2023-05-18,INS06,Scrap
DEF001831,PO0002040,MCH021,Dimensional Error,9,2024-09-01,INS09,Rework
DEF001832,PO0003068,MCH014,Assembly Fault,0,2024-12-28,INS04,Accept
DEF001833,PO0004255,MCH009,None,10,2024-02-05,INS01,Rework
DEF001834,PO0003601,MCH030,Surface Scratch,41,2023-04-17,INS07,Rework
DEF001835,PO0004882,MCH044,Material Defect,27,2024-05-02,INS05,Rework
DEF001836,PO0002917,MCH048,Color Mismatch,49,2024-12-28,INS08,
DEF001837,PO0004360,MCH017,Assembly Fault,10,2024-12-07,INS03,Rework
DEF001838,PO0000973,MCH008,None,24,2024-06-05,INS04,Rework
DEF001839,PO0003758,MCH006,Dimensional Error,7,2024-10-16,INS03,Accept
DEF001840,PO0000098,MCH015,Dimensional Error,3,2023-03-27,INS08,Rework
DEF001841,PO0004002,MCH047,None,2,2024-05-05,INS08,Scrap
DEF001842,PO0000315,MCH005,None,4,2022-01-23,INS03,Scrap
DEF001843,PO0002920,MCH041,Assembly Fault,45,2024-11-21,INS01,Scrap
DEF001844,PO0003994,MCH032,Assembly Fault,31,2024-10-02,INS07,Rework
DEF001845,PO0003786,MCH012,Assembly Fault,15,2022-03-20,INS09,Scrap
DEF001846,PO0002459,MCH030,Dimensional Error,16,2023-03-03,INS01,Scrap
DEF001847,PO0003117,MCH006,Surface Scratch,25,2024-12-24,INS08,Rework
DEF001848,PO0002954,MCH035,None,21,2024-02-29,INS01,Rework
DEF001849,PO0000708,MCH031,Surface Scratch,8,2023-08-15,INS01,Rework
DEF001850,PO0001608,MCH003,Dimensional Error,25,2024-06-20,INS08,Scrap
DEF001851,PO0001196,MCH021,None,13,2024-06-09,INS02,Rework
DEF001852,PO0000690,MCH029,None,28,2024-01-14,INS04,Rework
DEF001853,PO0000497,MCH043,Material Defect,7,2024-09-25,INS02,Pending
DEF001854,PO0004284,MCH049,Dimensional Error,37,2022-04-02,INS10,Scrap
DEF001855,PO0002429,MCH007,Surface Scratch,10,2023-09-17,INS10,Scrap
DEF001856,PO0002506,MCH037,Assembly Fault,40,2024-03-04,INS07,Accept
DEF001857,PO0004121,MCH002,Material Defect,0,2023-04-04,INS09,
DEF001858,PO0001892,MCH043,Material Defect,47,2021-10-27,INS07,Scrap
DEF001859,PO0002703,MCH039,Surface Scratch,16,2024-06-20,INS07,Rework
DEF001860,PO0004088,MCH010,Surface Scratch,19,2022-11-13,INS03,Rework
DEF001861,PO0004435,MCH020,Surface Scratch,24,2024-03-31,INS03,Pending
DEF001862,PO0000863,MCH036,Surface Scratch,25,2024-10-26,INS08,Scrap
DEF001863,PO0003537,MCH049,Dimensional Error,33,2024-01-05,INS03,Pending
DEF001864,PO0002744,MCH042,None,12,2022-11-04,INS07,Rework
DEF001865,PO0002375,MCH015,Assembly Fault,44,2024-07-24,INS02,Accept
DEF001866,PO0004300,MCH019,Assembly Fault,5,2022-08-27,INS02,Pending
DEF001867,PO0000461,MCH030,None,3,2022-09-25,INS03,
DEF001868,PO0002179,MCH011,Assembly Fault,28,2024-12-24,INS04,Rework
DEF001869,PO0000624,MCH020,Material Defect,34,2024-11-13,INS03,
DEF001870,PO0000623,MCH005,Dimensional Error,45,2022-11-29,INS01,Pending
DEF001871,PO0004697,MCH014,Color Mismatch,1,2024-03-28,INS04,Scrap
DEF001872,PO0001265,MCH008,None,6,2024-08-28,INS02,Accept
DEF001873,PO0001582,MCH034,Dimensional Error,9,2024-12-01,INS01,Accept
DEF001874,PO0001832,MCH033,Dimensional Error,18,2023-09-20,INS07,
DEF001875,PO0001254,MCH046,Assembly Fault,7,2023-03-24,INS06,
DEF001876,PO0004267,MCH014,Surface Scratch,1,2024-12-25,INS03,
DEF001877,PO0001528,MCH007,None,25,2022-02-05,INS07,Accept
DEF001878,PO0001739,MCH018,None,18,2024-12-13,INS10,Rework
DEF001879,PO0000928,MCH007,Material Defect,47,2024-12-16,INS03,
DEF001880,PO0003171,MCH001,Surface Scratch,8,2022-07-09,INS03,Pending
DEF001881,PO0002826,MCH007,Surface Scratch,30,2023-04-16,INS07,
DEF001882,PO0004626,MCH032,Dimensional Error,48,2024-06-26,INS07,
DEF001883,PO0002155,MCH025,None,26,2024-11-10,INS02,Pending
DEF001884,PO0004847,MCH047,Surface Scratch,27,2024-05-30,INS05,Pending
DEF001885,PO0002433,MCH013,Assembly Fault,38,2022-06-24,INS01,Accept
DEF001886,PO0003327,MCH031,Dimensional Error,33,2024-11-24,INS03,Rework
DEF001887,PO0002322,MCH041,None,14,2024-12-19,INS05,Accept
DEF001888,PO0001042,MCH045,Assembly Fault,50,2024-06-03,INS02,Scrap
DEF001889,PO0001442,MCH015,None,39,2022-05-06,INS09,
DEF001890,PO0001395,MCH022,Material Defect,1,2024-12-20,INS07,Scrap
DEF001891,PO0001896,MCH046,Assembly Fault,19,2024-12-04,INS08,Rework
DEF001892,PO0000767,MCH029,None,35,2023-10-09,INS09,Rework
DEF001893,PO0004987,MCH027,Surface Scratch,35,2023-11-24,INS03,
DEF001894,PO0003615,MCH027,None,12,2022-10-16,INS03,Scrap
DEF001895,PO0002991,MCH021,Material Defect,3,2024-04-01,INS01,Rework
DEF001896,PO0004433,MCH011,Assembly Fault,6,2024-10-24,INS02,Scrap
DEF001897,PO0003590,MCH001,None,30,2024-06-29,INS01,Rework
DEF001898,PO0003219,MCH026,Material Defect,32,2024-06-14,INS04,
DEF001899,PO0002811,MCH048,Dimensional Error,46,2022-04-10,INS07,Pending
DEF001900,PO0002494,MCH022,Dimensional Error,28,2021-11-15,INS03,Scrap
DEF001901,PO0002152,MCH050,Color Mismatch,32,2024-08-06,INS01,
DEF001902,PO0004496,MCH021,Assembly Fault,3,2024-03-13,INS05,Accept
DEF001903,PO0002151,MCH047,Surface Scratch,24,2024-11-26,INS06,Accept
DEF001904,PO0003584,MCH039,Surface Scratch,37,2024-10-16,INS04,Scrap
DEF001905,PO0003476,MCH009,Color Mismatch,29,2024-07-20,INS04,Rework
DEF001906,PO0003809,MCH024,Color Mismatch,33,2021-10-04,INS05,Pending
DEF001907,PO0000652,MCH027,Assembly Fault,28,2024-12-15,INS03,
DEF001908,PO0003120,MCH003,Surface Scratch,13,2024-07-18,INS08,Accept
DEF001909,PO0001096,MCH010,Color Mismatch,32,2023-12-03,INS06,Scrap
DEF001910,PO0002847,MCH017,Dimensional Error,12,2024-12-17,INS09,Pending
DEF001911,PO0003204,MCH031,Surface Scratch,30,2024-12-13,INS01,Rework
DEF001912,PO0002838,MCH013,None,35,2023-03-30,INS02,Accept
DEF001913,PO0000853,MCH025,Dimensional Error,41,2023-06-21,INS01,Scrap
DEF001914,PO0003558,MCH023,None,40,2024-10-27,INS04,Pending
DEF001915,PO0003963,MCH038,Color Mismatch,2,2023-12-13,INS08,Pending
DEF001916,PO0000148,MCH024,Surface Scratch,29,2024-04-01,INS01,
DEF001917,PO0002305,MCH010,None,49,2024-05-05,INS06,Pending
DEF001918,PO0000915,MCH005,None,17,2023-07-27,INS06,Scrap
DEF001919,PO0002635,MCH011,Material Defect,29,2024-11-21,INS03,Scrap
DEF001920,PO0001044,MCH020,Assembly Fault,1,2023-12-31,INS08,Rework
DEF001921,PO0002194,MCH033,Assembly Fault,17,2023-02-03,INS10,Rework
DEF001922,PO0001082,MCH019,None,10,2024-07-26,INS10,Rework
DEF001923,PO0002540,MCH029,Assembly Fault,8,2024-03-15,INS07,Pending
DEF001924,PO0001354,MCH013,Surface Scratch,15,2024-11-13,INS06,
DEF001925,PO0001562,MCH028,Assembly Fault,0,2024-07-05,INS09,Pending
DEF001926,PO0002956,MCH039,Dimensional Error,16,2022-05-04,INS03,
DEF001927,PO0000209,MCH043,Color Mismatch,29,2024-09-24,INS05,Accept
DEF001928,PO0000798,MCH041,Surface Scratch,30,2022-03-15,INS07,
DEF001929,PO0002837,MCH025,None,8,2024-01-29,INS07,Accept
DEF001930,PO0002003,MCH039,Color Mismatch,15,2024-03-29,INS05,Scrap
DEF001931,PO0000747,MCH006,None,48,2023-08-27,INS10,Scrap
DEF001932,PO0004790,MCH006,Dimensional Error,35,2023-06-16,INS03,Scrap
DEF001933,PO0004412,MCH040,Material Defect,48,2024-11-12,INS09,Rework
DEF001934,PO0003896,MCH012,Color Mismatch,37,2024-12-18,INS05,
DEF001935,PO0003417,MCH009,Dimensional Error,40,2023-02-25,INS05,Pending
DEF001936,PO0000913,MCH005,None,31,2024-01-31,INS07,
DEF001937,PO0000205,MCH025,Color Mismatch,16,2024-02-26,INS06,
DEF001938,PO0000130,MCH009,Surface Scratch,3,2022-07-27,INS06,
DEF001939,PO0002706,MCH009,Dimensional Error,31,2022-11-01,INS07,Rework
DEF001940,PO0004527,MCH016,Surface Scratch,38,2024-06-14,INS08,Pending
DEF001941,PO0000528,MCH040,Material Defect,15,2024-02-12,INS08,
DEF001942,PO0001497,MCH014,Color Mismatch,27,2023-09-11,INS10,Scrap
DEF001943,PO0004409,MCH045,None,25,2024-07-17,INS07,Pending
DEF001944,PO0002026,MCH016,Surface Scratch,38,2024-04-22,INS08,Scrap
DEF001945,PO0000737,MCH041,Dimensional Error,15,2024-07-21,INS06,Rework
DEF001946,PO0004696,MCH010,Surface Scratch,25,2024-09-19,INS10,
DEF001947,PO0001226,MCH027,None,18,2024-10-17,INS08,Rework
DEF001948,PO0002940,MCH001,Dimensional Error,2,2024-09-23,INS06,Accept
DEF001949,PO0004824,MCH029,Surface Scratch,14,2024-07-25,INS08,Rework
DEF001950,PO0004730,MCH048,Color Mismatch,6,2024-09-25,INS03,Scrap
DEF001951,PO0000009,MCH005,Assembly Fault,32,2024-04-21,INS02,Pending
DEF001952,PO0001783,MCH003,Assembly Fault,47,2022-12-19,INS10,Rework
DEF001953,PO0001841,MCH019,Assembly Fault,44,2024-07-29,INS02,
DEF001954,PO0000643,MCH021,Surface Scratch,30,2024-05-30,INS07,
DEF001955,PO0003539,MCH008,None,10,2024-12-26,INS07,Rework
DEF001956,PO0003725,MCH018,Surface Scratch,50,2023-09-24,INS02,Accept
DEF001957,PO0000014,MCH046,Dimensional Error,10,2024-06-18,INS06,Scrap
DEF001958,PO0001600,MCH012,Surface Scratch,49,2021-05-10,INS03,
DEF001959,PO0004042,MCH038,Surface Scratch,11,2023-03-02,INS02,Scrap
DEF001960,PO0001990,MCH002,Assembly Fault,33,2024-11-13,INS02,
DEF001961,PO0004235,MCH043,Material Defect,15,2022-12-21,INS01,Rework
DEF001962,PO0004714,MCH011,Material Defect,24,2024-09-28,INS02,
DEF001963,PO0001037,MCH022,Color Mismatch,44,2024-12-29,INS02,Rework
DEF001964,PO0000826,MCH030,None,4,2024-02-06,INS09,Accept
DEF001965,PO0001508,MCH048,None,5,2024-11-10,INS03,Accept
DEF001966,PO0003685,MCH013,Dimensional Error,46,2023-12-04,INS04,
DEF001967,PO0001008,MCH038,Color Mismatch,33,2024-04-16,INS02,
DEF001968,PO0002511,MCH047,Assembly Fault,16,2022-06-23,INS01,Rework
DEF001969,PO0001975,MCH021,Surface Scratch,10,2024-11-25,INS05,Pending
DEF001970,PO0002728,MCH002,Surface Scratch,45,2024-12-31,INS08,Pending
DEF001971,PO0002637,MCH004,Material Defect,21,2022-05-29,INS06,Scrap
DEF001972,PO0000392,MCH019,Dimensional Error,18,2023-08-19,INS09,Pending
DEF001973,PO0002803,MCH048,Assembly Fault,46,2023-09-22,INS08,
DEF001974,PO0004311,MCH021,Color Mismatch,22,2022-06-24,INS10,Pending
DEF001975,PO0002353,MCH007,Surface Scratch,27,2024-03-30,INS06,
DEF001976,PO0003893,MCH002,Dimensional Error,49,2024-10-19,INS02,Accept
DEF001977,PO0003570,MCH022,None,27,2024-11-26,INS07,Pending
DEF001978,PO0004829,MCH001,Color Mismatch,15,2024-08-16,INS07,Accept
DEF001979,PO0002094,MCH029,Surface Scratch,29,2024-09-28,INS09,Scrap
DEF001980,PO0000877,MCH049,None,23,2024-08-16,INS09,
DEF001981,PO0001729,MCH034,Surface Scratch,25,2022-03-21,INS05,Accept
DEF001982,PO0004079,MCH013,Dimensional Error,32,2023-12-03,INS04,Accept
DEF001983,PO0004280,MCH017,None,47,2022-07-04,INS04,Rework
DEF001984,PO0000944,MCH045,None,17,2024-05-23,INS01,Accept
DEF001985,PO0001536,MCH007,Assembly Fault,39,2024-11-16,INS10,Pending
DEF001986,PO0002791,MCH032,Dimensional Error,14,2023-02-19,INS01,
DEF001987,PO0002405,MCH009,Dimensional Error,1,2024-11-19,INS07,Accept
DEF001988,PO0002666,MCH025,Material Defect,14,2023-09-17,INS02,Accept
DEF001989,PO0001119,MCH006,Surface Scratch,14,2023-07-15,INS10,Rework
DEF001990,PO0000887,MCH039,Assembly Fault,20,2023-11-16,INS02,Rework
DEF001991,PO0000177,MCH047,Material Defect,24,2024-08-25,INS03,
DEF001992,PO0002622,MCH026,None,40,2023-09-28,INS05,
DEF001993,PO0000898,MCH001,Dimensional Error,0,2024-02-21,INS03,Rework
DEF001994,PO0000501,MCH009,Dimensional Error,48,2024-11-18,INS07,Pending
DEF001995,PO0002665,MCH011,Material Defect,12,2024-07-05,INS08,Pending
DEF001996,PO0002358,MCH026,Surface Scratch,41,2024-09-24,INS01,
DEF001997,PO0003783,MCH004,Material Defect,3,2024-03-28,INS10,Scrap
DEF001998,PO0001378,MCH009,Color Mismatch,22,2023-10-19,INS10,Scrap
DEF001999,PO0001560,MCH040,Surface Scratch,7,2024-12-18,INS03,
DEF002000,PO0004067,MCH016,Dimensional Error,12,2024-07-15,INS07,Scrap
