order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_country,freight
11796,NW0005,6,2023-09-30,2021-07-10,2024-09-23,Mexico,13.65
11797,NW0004,4,2021-09-04,2024-05-07,2024-10-04,Sweden,176.52
11798,NW0010,2,2024-02-08,2023-02-24,2021-03-24,Canada,118.04
11799,NW0001,3,2023-02-11,2021-04-29,2024-07-21,Sweden,28.78
11800,NW0004,1,2024-02-26,2022-11-11,2023-03-04,Mexico,24.74
11801,NW0001,2,2021-09-21,2023-10-22,2024-07-30,UK,132.39
11802,NW0004,2,2022-04-09,2021-02-24,2024-04-11,Germany,117.57
11803,NW0002,5,2023-06-04,2022-11-05,2021-07-14,Sweden,33.48
11804,NW0001,4,2023-03-08,2021-11-01,2023-03-18,Germany,165.91
11805,NW0008,9,2023-01-28,2021-11-12,2024-02-29,France,156.02
11806,NW0010,9,2021-11-11,2023-11-29,2024-12-27,Sweden,51.36
11807,NW0009,9,2022-08-12,2021-10-28,2022-07-06,Spain,182.15
11808,NW0008,8,2022-01-13,2021-06-24,2021-10-31,France,48.6
11809,NW0005,5,2021-11-17,2022-06-29,2023-06-04,Canada,194.79
11810,NW0008,5,2021-06-01,2022-09-10,2021-07-11,Germany,101.98
11811,NW0006,2,2023-03-08,2022-05-02,2023-07-20,Spain,16.75
11812,NW0006,8,2023-08-16,2021-09-19,2024-02-12,Sweden,36.42
11813,NW0008,8,2024-08-10,2022-12-20,2022-12-10,Germany,52.36
11814,NW0009,2,2021-05-18,2024-02-15,2024-02-03,Mexico,42.24
11815,NW0001,7,2024-08-07,2021-08-04,2022-05-15,Germany,128.87
11816,NW0009,1,2022-03-06,2022-08-29,2021-09-01,Germany,179.55
11817,NW0007,5,2023-05-18,2022-02-23,2022-03-26,Germany,57.28
11818,NW0010,2,2023-03-02,2023-03-24,2022-04-15,Mexico,144.69
11819,NW0010,8,2023-01-28,2022-08-03,2021-01-04,UK,16.91
11820,NW0009,2,2023-04-07,2023-07-05,2024-09-20,France,165.8
11821,NW0009,5,2022-01-07,2024-10-11,2022-05-28,Mexico,68.31
11822,NW0009,6,2024-12-25,2023-12-13,2022-07-12,Germany,65.54
11823,NW0001,6,2024-04-17,2022-04-07,2021-03-11,Mexico,135.36
11824,NW0009,4,2021-11-10,2022-04-28,2021-08-28,Germany,60.34
11825,NW0008,7,2024-02-12,2023-11-11,2024-09-29,Germany,164.74
11826,NW0002,5,2024-02-05,2023-03-22,2024-07-05,UK,55.48
11827,NW0001,5,2023-01-22,2023-11-21,2024-03-23,Mexico,187.36
11828,NW0007,3,2024-04-22,2021-10-31,2022-02-10,Mexico,145.94
11829,NW0010,9,2022-05-01,2024-10-11,2021-01-20,France,9.26
11830,NW0004,6,2023-04-28,2022-05-19,2021-08-15,UK,120.65
11831,NW0008,6,2023-06-28,2024-03-11,2024-10-16,Spain,171.41
11832,NW0008,9,2022-04-01,2022-09-13,2024-11-21,Sweden,126.94
11833,NW0009,7,2022-01-27,2022-11-10,2023-06-05,Sweden,15.73
11834,NW0006,5,2024-02-10,2021-01-04,2022-09-24,UK,22.25
11835,NW0003,6,2021-02-03,2022-02-28,2024-02-12,Spain,22.95
11836,NW0010,9,2024-05-16,2024-10-22,2022-08-27,Germany,120.13
11837,NW0009,8,2023-08-19,2023-10-02,2024-11-25,Germany,168.48
11838,NW0003,1,2022-01-03,2021-05-20,2022-04-03,Canada,92.36
11839,NW0009,1,2023-08-08,2024-03-11,2021-07-26,Germany,163.42
11840,NW0010,7,2023-03-18,2024-02-19,2023-05-02,Germany,44.83
11841,NW0004,8,2023-05-11,2023-07-09,2022-08-28,Sweden,86.52
11842,NW0005,5,2023-07-24,2022-12-28,2021-08-01,France,37.64
11843,NW0006,9,2024-07-04,2022-09-15,2024-11-22,Canada,103.73
11844,NW0004,4,2021-10-31,2024-01-01,2021-08-14,Mexico,81.19
11845,NW0001,5,2021-12-04,2022-10-21,2022-07-30,Mexico,74.78
11846,NW0002,1,2024-06-11,2024-07-06,2023-04-28,Sweden,84.22
11847,NW0002,9,2022-11-05,2023-01-14,2024-09-10,France,157.87
11848,NW0003,7,2024-06-14,2023-05-11,2024-07-04,Germany,189.13
11849,NW0001,3,2024-10-29,2024-08-08,2023-06-06,UK,26.62
11850,NW0001,4,2023-07-05,2023-09-04,2024-06-29,Germany,48.49
11851,NW0007,6,2024-10-19,2022-01-08,2021-02-13,Spain,68.51
11852,NW0001,3,2021-06-20,2022-09-24,2021-01-02,France,145.24
11853,NW0003,7,2023-10-06,2022-01-11,2023-06-09,France,187.89
11854,NW0007,5,2023-04-20,2022-07-31,2024-02-13,Mexico,182.68
11855,NW0006,9,2024-01-13,2023-03-19,2023-04-26,Germany,114.03
11856,NW0009,6,2021-03-12,2023-04-28,2024-12-24,France,168.94
11857,NW0005,7,2021-05-05,2024-04-07,2023-11-01,Spain,35.26
11858,NW0001,8,2022-02-06,2023-11-10,2022-12-19,Spain,157.54
11859,NW0007,3,2022-01-27,2023-06-12,2021-02-28,Mexico,29.61
11860,NW0008,8,2022-03-21,2024-06-15,2023-02-26,Canada,82.73
11861,NW0006,8,2024-11-27,2021-08-01,2021-02-19,France,61.96
11862,NW0002,5,2022-12-20,2022-08-01,2022-03-05,France,58.82
11863,NW0001,5,2024-11-25,2021-08-08,2024-07-28,Mexico,8.67
11864,NW0001,8,2022-06-15,2024-03-21,2024-07-14,France,161.84
11865,NW0001,5,2022-07-02,2023-01-18,2022-12-28,Spain,92.7
11866,NW0001,6,2022-06-27,2024-03-31,2021-06-10,Germany,141.74
11867,NW0002,6,2024-06-22,2023-07-27,2024-06-25,Spain,84.18
11868,NW0002,7,2021-03-14,2021-08-22,2023-05-26,UK,54.47
11869,NW0007,3,2023-06-22,2021-10-18,2021-11-25,Germany,22.0
11870,NW0005,7,2023-08-07,2024-05-04,2021-08-14,Mexico,37.5
11871,NW0010,6,2021-03-29,2023-07-30,2024-08-29,Germany,46.64
11872,NW0008,8,2021-03-09,2023-09-06,2021-07-14,UK,96.2
11873,NW0007,6,2022-08-10,2023-11-26,2024-11-11,Mexico,24.46
11874,NW0010,5,2023-04-04,2021-05-10,2024-06-10,France,20.84
11875,NW0007,7,2022-03-20,2024-07-30,2023-06-13,Mexico,125.32
11876,NW0003,9,2023-10-04,2021-02-16,2022-08-15,Mexico,190.65
11877,NW0009,1,2022-03-01,2023-04-27,2023-03-09,France,165.62
11878,NW0006,2,2023-07-30,2023-10-11,2021-03-25,Spain,69.86
11879,NW0008,5,2021-05-17,2023-01-28,2021-06-02,France,199.38
11880,NW0006,5,2021-07-01,2021-07-29,2024-12-03,Spain,43.86
11881,NW0003,2,2024-04-30,2021-01-20,2023-07-09,UK,134.29
11882,NW0009,1,2023-12-20,2023-03-23,2024-08-27,Germany,72.51
11883,NW0003,3,2023-08-07,2021-05-03,2024-11-10,France,108.31
11884,NW0007,5,2023-08-31,2021-05-02,2022-07-14,France,162.72
11885,NW0007,1,2021-04-21,2022-07-20,2022-06-20,Germany,89.83
11886,NW0001,2,2023-07-28,2023-08-05,2023-06-12,Spain,11.56
11887,NW0007,2,2024-07-23,2022-07-25,2021-11-21,Spain,64.26
11888,NW0002,4,2024-05-24,2023-01-30,2021-04-05,Canada,134.46
11889,NW0002,7,2024-02-27,2024-12-14,2023-06-18,Sweden,142.25
11890,NW0003,8,2021-01-20,2022-06-29,2022-09-10,Sweden,22.36
11891,NW0002,7,2023-04-15,2022-10-10,2021-04-01,UK,128.79
11892,NW0004,6,2021-10-08,2024-05-15,2022-11-03,Canada,35.43
11893,NW0007,1,2024-12-05,2021-11-19,2024-06-06,Germany,162.05
11894,NW0002,7,2024-08-09,2022-06-14,2022-03-21,Germany,34.9
11895,NW0002,9,2021-07-03,2022-11-26,2024-09-22,Canada,98.01
11896,NW0004,5,2024-04-21,2021-06-15,2022-07-14,Germany,190.75
11897,NW0010,4,2024-03-20,2024-09-21,2024-01-18,Canada,136.45
11898,NW0003,3,2023-07-10,2024-06-23,2024-10-29,Canada,103.87
11899,NW0003,5,2021-03-17,2024-06-10,2024-11-01,Canada,23.59
11900,NW0010,7,2024-04-10,2023-01-18,2021-04-24,Sweden,98.46
11901,NW0002,1,2024-10-05,2021-10-20,2024-10-03,Mexico,180.73
11902,NW0002,5,2023-12-19,2023-09-18,2024-06-29,Mexico,135.41
11903,NW0008,6,2023-07-23,2023-02-02,2024-07-12,Canada,184.66
11904,NW0002,8,2023-06-07,2021-01-28,2024-08-20,Spain,193.31
11905,NW0009,4,2021-09-28,2023-08-26,2021-05-11,France,180.95
11906,NW0007,7,2022-07-13,2022-11-20,2022-08-05,Mexico,49.55
11907,NW0008,4,2024-06-20,2024-04-20,2022-12-21,Mexico,73.54
11908,NW0005,9,2023-11-09,2023-03-30,2021-01-07,Canada,104.88
11909,NW0008,1,2021-04-29,2024-07-04,2024-08-17,Germany,80.3
11910,NW0007,7,2024-11-21,2022-06-18,2024-12-03,Spain,44.21
11911,NW0009,7,2023-09-19,2022-04-27,2022-04-27,Spain,194.88
11912,NW0001,9,2023-10-20,2022-03-07,2023-12-09,France,125.45
11913,NW0001,3,2023-05-28,2024-01-16,2021-09-22,Spain,128.45
11914,NW0002,9,2021-05-10,2024-01-05,2023-06-28,Canada,48.09
11915,NW0005,9,2023-11-04,2023-04-14,2024-01-03,France,125.72
11916,NW0001,7,2024-11-21,2021-07-28,2022-10-04,Germany,175.13
11917,NW0004,1,2021-01-05,2024-11-16,2022-04-20,Germany,116.63
11918,NW0009,3,2023-07-06,2022-03-24,2022-03-03,Canada,138.98
11919,NW0006,5,2021-12-27,2022-11-28,2021-09-26,Germany,49.28
11920,NW0002,2,2022-10-14,2021-08-10,2021-09-04,France,88.02
11921,NW0009,8,2023-09-22,2023-11-06,2022-01-21,Mexico,166.97
11922,NW0006,8,2023-04-03,2021-11-12,2024-11-02,Canada,148.31
11923,NW0006,1,2024-08-21,2024-01-28,2024-08-02,Canada,43.97
11924,NW0006,6,2021-05-16,2021-05-02,2021-06-09,Canada,147.96
11925,NW0002,4,2022-10-07,2022-05-03,2024-02-07,France,141.15
11926,NW0008,5,2024-08-21,2024-02-09,2024-09-18,Sweden,70.27
11927,NW0009,8,2024-02-06,2023-04-21,2023-06-26,Germany,99.45
11928,NW0007,4,2021-03-23,2023-03-25,2021-08-31,Spain,193.35
11929,NW0009,9,2023-06-21,2023-05-31,2023-02-14,Mexico,23.35
11930,NW0006,2,2024-01-28,2023-08-20,2023-08-30,Spain,171.44
11931,NW0004,8,2022-11-02,2024-06-06,2022-01-29,France,195.81
11932,NW0002,7,2023-05-31,2023-11-14,2024-01-26,France,189.77
11933,NW0004,4,2023-09-06,2022-09-04,2021-01-19,Canada,50.39
11934,NW0009,2,2024-11-13,2024-05-10,2024-07-27,Mexico,181.18
11935,NW0007,9,2022-03-14,2021-12-01,2021-02-03,France,74.53
11936,NW0005,6,2024-02-19,2023-02-08,2021-04-22,Mexico,119.57
11937,NW0003,4,2023-12-13,2021-12-02,2022-04-07,Mexico,146.99
11938,NW0010,9,2023-12-24,2023-10-12,2021-05-08,Germany,11.4
11939,NW0008,5,2023-10-24,2022-11-28,2024-06-18,Mexico,36.34
11940,NW0010,3,2021-03-12,2023-06-18,2024-07-07,Germany,66.62
11941,NW0005,3,2022-09-08,2021-01-04,2021-08-20,Sweden,23.37
11942,NW0003,8,2022-02-19,2021-10-24,2021-04-10,Mexico,111.87
11943,NW0007,2,2021-04-03,2023-03-15,2022-10-25,Germany,61.53
11944,NW0005,4,2021-05-10,2023-04-29,2022-04-03,France,149.04
11945,NW0008,6,2024-06-13,2022-02-12,2021-04-03,Germany,196.78
11946,NW0001,3,2023-07-21,2024-07-16,2024-10-17,UK,139.74
11947,NW0004,9,2023-04-05,2024-08-28,2023-02-24,Sweden,119.22
11948,NW0010,8,2023-03-08,2023-08-05,2024-04-11,Mexico,169.09
11949,NW0007,2,2024-01-18,2021-02-18,2022-09-06,Germany,156.84
11950,NW0006,1,2021-07-09,2021-03-09,2022-11-18,Germany,20.79
11951,NW0005,4,2021-08-17,2021-01-08,2023-01-28,Germany,5.08
11952,NW0005,5,2021-09-19,2021-01-29,2023-10-02,Sweden,65.96
11953,NW0004,1,2023-12-03,2022-05-10,2024-01-23,France,87.85
11954,NW0007,3,2021-06-22,2024-07-12,2024-05-20,Germany,78.08
11955,NW0004,6,2022-03-25,2024-11-19,2024-07-26,Mexico,162.84
11956,NW0003,3,2022-02-15,2021-04-18,2023-09-30,Mexico,140.74
11957,NW0008,2,2022-12-11,2021-09-28,2024-02-04,Spain,190.97
11958,NW0009,4,2022-05-10,2021-08-08,2021-12-14,UK,160.15
11959,NW0009,6,2023-03-26,2022-12-25,2024-04-03,Mexico,135.73
11960,NW0010,2,2024-01-12,2021-09-08,2022-12-03,France,150.39
11961,NW0010,3,2021-03-27,2023-02-08,2022-05-30,Canada,85.65
11962,NW0003,6,2021-05-25,2024-04-20,2024-05-13,Mexico,72.56
11963,NW0007,9,2024-10-19,2022-05-20,2024-11-21,France,95.38
11964,NW0004,6,2023-02-10,2021-05-28,2021-10-07,Canada,134.48
11965,NW0010,5,2024-03-31,2023-07-13,2022-03-31,Canada,198.51
11966,NW0002,6,2021-12-26,2023-05-08,2021-03-20,UK,61.55
11967,NW0010,4,2024-02-11,2024-03-05,2023-07-06,UK,170.34
11968,NW0009,1,2021-08-10,2021-12-24,2023-07-07,Mexico,121.48
11969,NW0009,9,2021-11-11,2022-01-07,2024-08-26,Mexico,146.66
11970,NW0002,8,2024-02-11,2022-07-16,2021-08-03,Sweden,62.13
11971,NW0001,6,2023-04-25,2021-10-09,2022-06-02,Mexico,164.21
11972,NW0005,9,2022-03-04,2024-12-15,2023-07-11,Mexico,189.08
11973,NW0006,6,2023-02-27,2024-12-10,2022-09-26,Canada,103.15
11974,NW0004,5,2023-06-08,2024-04-14,2022-08-08,Spain,64.67
11975,NW0006,6,2023-02-16,2023-06-03,2022-01-22,Sweden,141.3
11976,NW0002,5,2022-05-31,2023-07-28,2023-02-12,Mexico,141.13
11977,NW0010,8,2023-07-14,2022-04-03,2021-12-22,Sweden,144.08
11978,NW0005,6,2021-02-04,2021-06-18,2021-05-21,Mexico,120.61
11979,NW0003,4,2024-04-29,2024-09-05,2021-03-09,Canada,118.45
11980,NW0004,4,2024-07-22,2024-05-12,2022-05-02,Mexico,73.03
11981,NW0004,3,2022-05-08,2024-03-24,2024-08-05,Canada,19.66
11982,NW0008,5,2023-03-22,2021-08-23,2022-09-22,Mexico,106.36
11983,NW0009,3,2023-05-27,2021-06-09,2021-10-03,Spain,60.13
11984,NW0008,7,2021-05-16,2023-03-23,2024-10-20,UK,98.21
11985,NW0001,3,2023-10-14,2024-11-30,2022-07-09,Mexico,61.93
11986,NW0006,7,2021-04-19,2024-05-09,2024-04-09,Germany,126.56
11987,NW0004,3,2024-05-11,2022-01-04,2024-02-25,Mexico,199.57
11988,NW0003,1,2021-08-16,2022-01-08,2023-12-20,Spain,59.56
11989,NW0004,5,2021-06-02,2024-09-12,2023-07-15,Spain,160.83
11990,NW0003,6,2021-12-12,2024-10-21,2021-08-06,Germany,194.34
11991,NW0009,3,2022-07-26,2022-01-03,2024-01-21,Mexico,30.56
11992,NW0004,3,2022-11-12,2023-06-25,2022-07-31,France,86.29
11993,NW0001,5,2022-08-21,2021-12-14,2024-09-16,Canada,119.23
11994,NW0004,3,2022-10-24,2022-11-25,2021-03-03,France,2.22
11995,NW0009,5,2024-11-19,2024-11-11,2022-09-24,Canada,62.87
11996,NW0001,8,2024-08-02,2024-07-24,2021-03-03,Germany,7.68
11997,NW0002,3,2021-07-10,2022-07-05,2022-10-15,Canada,124.77
11998,NW0007,9,2023-11-22,2022-11-05,2022-02-02,Mexico,115.7
11999,NW0004,7,2021-11-16,2024-08-14,2023-12-25,France,45.05
12000,NW0002,4,2022-11-12,2024-10-17,2024-12-30,France,146.47
