order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD0003158,1,debit_card,8,539.56
ORD0003159,1,boleto,9,551.7
ORD0003160,1,boleto,8,915.29
ORD0003161,1,credit_card,7,673.32
ORD0003162,1,boleto,8,1539.52
ORD0003163,1,credit_card,9,692.38
ORD0003164,1,voucher,6,1785.76
ORD0003165,1,boleto,9,350.68
ORD0003166,1,credit_card,11,1343.02
ORD0003167,1,boleto,11,1455.36
ORD0003168,1,credit_card,9,1704.95
ORD0003169,1,boleto,12,1329.99
ORD0003170,1,debit_card,3,1817.16
ORD0003171,1,boleto,3,560.66
ORD0003172,1,boleto,1,665.47
ORD0003173,1,voucher,5,780.87
ORD0003174,1,credit_card,9,73.52
ORD0003175,1,boleto,2,902.47
ORD0003176,1,boleto,9,301.47
ORD0003177,1,credit_card,7,928.27
ORD0003178,1,debit_card,6,1485.52
ORD0003179,1,voucher,5,168.38
ORD0003180,1,boleto,10,462.28
ORD0003181,1,credit_card,12,1774.74
ORD0003182,1,debit_card,1,1970.68
ORD0003183,1,credit_card,6,925.55
ORD0003184,1,boleto,6,1578.41
ORD0003185,1,credit_card,5,1872.78
ORD0003186,1,debit_card,1,654.05
ORD0003187,1,debit_card,8,978.01
ORD0003188,1,voucher,4,468.53
ORD0003189,1,boleto,11,1159.53
ORD0003190,1,boleto,12,78.31
ORD0003191,1,debit_card,11,817.85
ORD0003192,1,boleto,12,924.65
ORD0003193,1,credit_card,7,1914.8
ORD0003194,1,boleto,10,74.31
ORD0003195,1,boleto,11,1712.7
ORD0003196,1,boleto,6,1759.3
ORD0003197,1,credit_card,7,307.23
ORD0003198,1,voucher,10,1757.09
ORD0003199,1,credit_card,5,1902.08
ORD0003200,1,debit_card,4,59.17
ORD0003201,1,credit_card,1,1513.16
ORD0003202,1,boleto,2,1120.45
ORD0003203,1,debit_card,11,82.56
ORD0003204,1,credit_card,7,30.12
ORD0003205,1,credit_card,4,1527.05
ORD0003206,1,voucher,7,116.35
ORD0003207,1,debit_card,3,1107.53
ORD0003208,1,voucher,7,1263.76
ORD0003209,1,debit_card,7,592.57
ORD0003210,1,boleto,6,1942.21
ORD0003211,1,boleto,6,404.13
ORD0003212,1,credit_card,1,1684.27
ORD0003213,1,voucher,5,1191.19
ORD0003214,1,credit_card,11,88.31
ORD0003215,1,voucher,9,1921.74
ORD0003216,1,debit_card,7,319.57
ORD0003217,1,voucher,4,214.45
ORD0003218,1,debit_card,2,1375.95
ORD0003219,1,debit_card,1,1533.82
ORD0003220,1,credit_card,5,1595.77
ORD0003221,1,credit_card,5,1338.3
ORD0003222,1,debit_card,6,1207.48
ORD0003223,1,boleto,5,1185.63
ORD0003224,1,boleto,4,182.99
ORD0003225,1,voucher,12,95.23
ORD0003226,1,voucher,8,686.14
ORD0003227,1,debit_card,1,759.27
ORD0003228,1,boleto,5,1826.93
ORD0003229,1,boleto,12,769.06
ORD0003230,1,debit_card,2,1041.15
ORD0003231,1,boleto,4,1684.67
ORD0003232,1,credit_card,10,25.33
ORD0003233,1,boleto,4,352.65
ORD0003234,1,credit_card,2,1295.59
ORD0003235,1,credit_card,7,920.47
ORD0003236,1,credit_card,11,1911.4
ORD0003237,1,voucher,6,1122.28
ORD0003238,1,boleto,4,612.93
ORD0003239,1,debit_card,8,1057.62
ORD0003240,1,voucher,6,1844.82
ORD0003241,1,credit_card,7,1372.03
ORD0003242,1,voucher,9,1161.72
ORD0003243,1,debit_card,8,294.9
ORD0003244,1,debit_card,1,640.81
ORD0003245,1,credit_card,3,217.82
ORD0003246,1,voucher,7,606.59
ORD0003247,1,voucher,11,1733.57
ORD0003248,1,debit_card,1,1759.41
ORD0003249,1,credit_card,9,218.32
ORD0003250,1,boleto,5,318.38
ORD0003251,1,debit_card,1,441.99
ORD0003252,1,debit_card,8,334.57
ORD0003253,1,debit_card,11,1577.9
ORD0003254,1,debit_card,5,1134.76
ORD0003255,1,credit_card,6,152.93
ORD0003256,1,debit_card,4,1499.27
ORD0003257,1,boleto,11,1244.02
ORD0003258,1,voucher,11,1644.52
ORD0003259,1,voucher,3,1323.46
ORD0003260,1,boleto,11,1367.09
ORD0003261,1,debit_card,11,963.16
ORD0003262,1,credit_card,10,482.87
ORD0003263,1,boleto,6,64.74
ORD0003264,1,debit_card,1,1422.65
ORD0003265,1,debit_card,1,394.57
ORD0003266,1,voucher,9,81.43
ORD0003267,1,boleto,4,986.91
ORD0003268,1,debit_card,1,1315.83
ORD0003269,1,boleto,4,1808.17
ORD0003270,1,credit_card,7,1817.07
ORD0003271,1,voucher,11,910.7
ORD0003272,1,credit_card,4,1563.27
ORD0003273,1,debit_card,8,414.35
ORD0003274,1,credit_card,6,1109.03
ORD0003275,1,voucher,5,1319.1
ORD0003276,1,boleto,2,1909.05
ORD0003277,1,voucher,2,613.56
ORD0003278,1,boleto,10,545.9
ORD0003279,1,credit_card,4,692.88
ORD0003280,1,voucher,6,726.27
ORD0003281,1,voucher,10,1875.35
ORD0003282,1,voucher,3,1108.95
ORD0003283,1,boleto,8,375.15
ORD0003284,1,voucher,7,1342.48
ORD0003285,1,credit_card,2,1381.19
ORD0003286,1,voucher,4,643.43
ORD0003287,1,credit_card,2,1227.59
ORD0003288,1,boleto,9,1103.35
ORD0003289,1,boleto,3,230.39
ORD0003290,1,boleto,7,394.74
ORD0003291,1,boleto,4,841.56
ORD0003292,1,voucher,5,735.69
ORD0003293,1,credit_card,5,71.3
ORD0003294,1,boleto,8,93.69
ORD0003295,1,voucher,11,1274.95
ORD0003296,1,voucher,11,1822.17
ORD0003297,1,credit_card,9,1300.09
ORD0003298,1,credit_card,12,304.17
ORD0003299,1,voucher,2,409.15
ORD0003300,1,credit_card,4,51.91
ORD0003301,1,debit_card,8,780.08
ORD0003302,1,boleto,2,32.58
ORD0003303,1,boleto,8,1048.88
ORD0003304,1,debit_card,9,531.66
ORD0003305,1,credit_card,11,1367.19
ORD0003306,1,boleto,8,84.09
ORD0003307,1,voucher,11,437.33
ORD0003308,1,boleto,1,665.8
ORD0003309,1,voucher,12,248.3
ORD0003310,1,debit_card,4,596.48
ORD0003311,1,credit_card,2,46.05
ORD0003312,1,voucher,11,354.35
ORD0003313,1,credit_card,5,337.4
ORD0003314,1,voucher,10,1112.95
ORD0003315,1,debit_card,9,1072.81
ORD0003316,1,debit_card,1,32.23
ORD0003317,1,debit_card,8,576.33
ORD0003318,1,boleto,5,901.88
ORD0003319,1,boleto,8,1032.9
ORD0003320,1,boleto,1,1675.79
ORD0003321,1,debit_card,6,1205.52
ORD0003322,1,credit_card,8,348.5
ORD0003323,1,debit_card,6,652.73
ORD0003324,1,credit_card,8,1876.28
ORD0003325,1,credit_card,1,1749.95
ORD0003326,1,credit_card,7,861.13
ORD0003327,1,debit_card,8,1906.88
ORD0003328,1,voucher,5,1026.44
ORD0003329,1,debit_card,6,1349.68
ORD0003330,1,debit_card,3,584.64
ORD0003331,1,credit_card,9,49.28
ORD0003332,1,boleto,12,153.36
ORD0003333,1,credit_card,9,1939.48
ORD0003334,1,debit_card,8,1848.74
ORD0003335,1,voucher,1,1731.25
ORD0003336,1,credit_card,7,405.8
ORD0003337,1,voucher,4,1560.07
ORD0003338,1,voucher,8,904.24
ORD0003339,1,debit_card,5,1741.42
ORD0003340,1,debit_card,3,815.21
ORD0003341,1,boleto,6,1178.42
ORD0003342,1,debit_card,7,468.88
ORD0003343,1,credit_card,7,519.58
ORD0003344,1,voucher,1,1676.39
ORD0003345,1,credit_card,1,1444.51
ORD0003346,1,boleto,6,1689.43
ORD0003347,1,voucher,6,347.5
ORD0003348,1,debit_card,5,1767.22
ORD0003349,1,boleto,12,278.05
ORD0003350,1,boleto,4,417.89
ORD0003351,1,debit_card,10,34.62
ORD0003352,1,boleto,5,88.95
ORD0003353,1,boleto,1,34.71
ORD0003354,1,credit_card,12,1463.12
ORD0003355,1,debit_card,5,1909.73
ORD0003356,1,voucher,8,268.1
ORD0003357,1,voucher,4,924.11
ORD0003358,1,voucher,7,1027.68
ORD0003359,1,boleto,12,1288.96
ORD0003360,1,debit_card,3,1832.34
ORD0003361,1,credit_card,10,508.54
ORD0003362,1,debit_card,7,1606.97
ORD0003363,1,credit_card,7,1600.64
ORD0003364,1,debit_card,9,1324.22
ORD0003365,1,voucher,4,1319.31
ORD0003366,1,credit_card,4,505.53
ORD0003367,1,boleto,12,503.48
ORD0003368,1,debit_card,1,1640.02
ORD0003369,1,credit_card,11,468.13
ORD0003370,1,credit_card,4,435.62
ORD0003371,1,voucher,5,1204.38
ORD0003372,1,debit_card,10,1463.2
ORD0003373,1,credit_card,1,1696.1
ORD0003374,1,debit_card,1,198.21
ORD0003375,1,boleto,1,1134.96
ORD0003376,1,debit_card,4,568.43
ORD0003377,1,credit_card,4,1268.9
ORD0003378,1,boleto,8,970.83
ORD0003379,1,debit_card,5,1553.53
ORD0003380,1,voucher,7,1216.2
ORD0003381,1,debit_card,3,673.89
ORD0003382,1,boleto,11,1864.06
ORD0003383,1,credit_card,2,1951.64
ORD0003384,1,voucher,1,1725.12
ORD0003385,1,boleto,5,529.48
ORD0003386,1,debit_card,8,349.55
ORD0003387,1,boleto,12,704.25
ORD0003388,1,credit_card,8,44.56
ORD0003389,1,voucher,6,1078.55
ORD0003390,1,boleto,1,1847.78
ORD0003391,1,voucher,11,1827.09
ORD0003392,1,voucher,4,402.6
ORD0003393,1,debit_card,2,793.07
ORD0003394,1,debit_card,6,1720.09
ORD0003395,1,boleto,7,1066.34
ORD0003396,1,debit_card,12,437.65
ORD0003397,1,credit_card,12,654.34
ORD0003398,1,voucher,5,1321.15
ORD0003399,1,credit_card,3,67.39
ORD0003400,1,voucher,3,1981.34
ORD0003401,1,debit_card,2,730.72
ORD0003402,1,debit_card,12,1127.92
ORD0003403,1,voucher,12,695.29
ORD0003404,1,voucher,9,1735.58
ORD0003405,1,debit_card,4,375.06
ORD0003406,1,debit_card,3,1417.02
ORD0003407,1,debit_card,10,1535.44
ORD0003408,1,credit_card,8,1518.32
ORD0003409,1,boleto,5,218.9
ORD0003410,1,voucher,8,1780.24
ORD0003411,1,voucher,3,642.37
ORD0003412,1,voucher,10,1441.03
ORD0003413,1,debit_card,12,755.16
ORD0003414,1,credit_card,4,349.54
ORD0003415,1,voucher,9,1118.15
ORD0003416,1,voucher,10,1336.98
ORD0003417,1,voucher,9,32.13
ORD0003418,1,credit_card,7,329.35
ORD0003419,1,credit_card,9,901.14
ORD0003420,1,credit_card,8,1324.97
ORD0003421,1,credit_card,3,1505.85
ORD0003422,1,voucher,8,1375.0
ORD0003423,1,debit_card,10,1447.44
ORD0003424,1,debit_card,8,1808.08
ORD0003425,1,credit_card,2,822.24
ORD0003426,1,credit_card,10,1176.96
ORD0003427,1,boleto,12,1042.58
ORD0003428,1,credit_card,12,1424.44
ORD0003429,1,debit_card,10,644.17
ORD0003430,1,voucher,5,293.56
ORD0003431,1,voucher,6,378.7
ORD0003432,1,boleto,7,857.55
ORD0003433,1,credit_card,8,1748.06
ORD0003434,1,debit_card,12,724.86
ORD0003435,1,boleto,9,305.33
ORD0003436,1,boleto,4,374.16
ORD0003437,1,boleto,10,157.15
ORD0003438,1,voucher,1,1420.28
ORD0003439,1,boleto,1,1611.41
ORD0003440,1,credit_card,9,1387.05
ORD0003441,1,voucher,6,586.56
ORD0003442,1,voucher,3,468.65
ORD0003443,1,boleto,9,206.95
ORD0003444,1,credit_card,11,1534.66
ORD0003445,1,debit_card,6,1872.09
ORD0003446,1,debit_card,5,267.61
ORD0003447,1,boleto,4,1160.96
ORD0003448,1,boleto,4,1394.73
ORD0003449,1,boleto,4,1611.08
ORD0003450,1,credit_card,4,274.41
ORD0003451,1,boleto,7,471.07
ORD0003452,1,boleto,7,981.6
ORD0003453,1,credit_card,4,455.85
ORD0003454,1,debit_card,9,62.32
ORD0003455,1,credit_card,8,564.24
ORD0003456,1,debit_card,6,433.83
ORD0003457,1,debit_card,10,1140.74
ORD0003458,1,voucher,5,700.21
ORD0003459,1,debit_card,2,585.44
ORD0003460,1,voucher,2,1018.11
ORD0003461,1,credit_card,11,385.42
ORD0003462,1,credit_card,5,149.45
ORD0003463,1,debit_card,5,1318.28
ORD0003464,1,voucher,7,116.58
ORD0003465,1,boleto,9,1858.51
ORD0003466,1,credit_card,1,1314.88
ORD0003467,1,boleto,11,1988.68
ORD0003468,1,voucher,9,609.87
ORD0003469,1,voucher,10,53.23
ORD0003470,1,voucher,1,1188.43
ORD0003471,1,voucher,6,968.49
ORD0003472,1,debit_card,10,333.98
ORD0003473,1,credit_card,9,469.16
ORD0003474,1,boleto,5,945.01
ORD0003475,1,credit_card,2,1878.44
ORD0003476,1,voucher,5,317.49
ORD0003477,1,boleto,6,1427.91
ORD0003478,1,voucher,9,350.39
ORD0003479,1,credit_card,5,1001.11
ORD0003480,1,voucher,11,915.41
ORD0003481,1,boleto,4,1909.58
ORD0003482,1,credit_card,12,158.52
ORD0003483,1,voucher,7,815.07
ORD0003484,1,credit_card,11,720.0
ORD0003485,1,credit_card,11,1360.32
ORD0003486,1,boleto,6,182.91
ORD0003487,1,debit_card,2,1055.12
ORD0003488,1,debit_card,1,1332.18
ORD0003489,1,voucher,2,378.15
ORD0003490,1,credit_card,7,1804.0
ORD0003491,1,boleto,7,980.64
ORD0003492,1,credit_card,10,722.55
ORD0003493,1,debit_card,9,1106.76
ORD0003494,1,voucher,7,1310.01
ORD0003495,1,voucher,12,1874.7
ORD0003496,1,debit_card,3,1266.31
ORD0003497,1,boleto,6,997.6
ORD0003498,1,credit_card,12,244.87
ORD0003499,1,voucher,5,1352.62
ORD0003500,1,debit_card,11,434.31
ORD0003501,1,credit_card,10,1276.38
ORD0003502,1,debit_card,2,903.83
ORD0003503,1,debit_card,6,1533.41
ORD0003504,1,debit_card,10,1543.15
ORD0003505,1,voucher,9,1094.54
ORD0003506,1,debit_card,3,821.12
ORD0003507,1,credit_card,3,1006.44
ORD0003508,1,credit_card,10,98.24
ORD0003509,1,debit_card,4,1727.67
ORD0003510,1,boleto,3,979.66
ORD0003511,1,credit_card,9,132.58
ORD0003512,1,voucher,2,1143.23
ORD0003513,1,voucher,7,810.77
ORD0003514,1,debit_card,4,915.71
ORD0003515,1,credit_card,5,1664.46
ORD0003516,1,debit_card,2,1362.5
ORD0003517,1,boleto,1,92.95
ORD0003518,1,credit_card,10,591.42
ORD0003519,1,credit_card,5,1177.49
ORD0003520,1,credit_card,10,997.4
ORD0003521,1,credit_card,5,741.4
ORD0003522,1,credit_card,9,936.68
ORD0003523,1,debit_card,7,402.28
ORD0003524,1,voucher,10,975.81
ORD0003525,1,credit_card,10,528.39
ORD0003526,1,boleto,3,319.42
ORD0003527,1,credit_card,2,1276.23
ORD0003528,1,debit_card,5,142.18
ORD0003529,1,boleto,5,1717.63
ORD0003530,1,boleto,8,1640.94
ORD0003531,1,debit_card,9,1322.57
ORD0003532,1,debit_card,3,1830.98
ORD0003533,1,credit_card,11,505.24
ORD0003534,1,voucher,1,1656.12
ORD0003535,1,debit_card,9,72.25
ORD0003536,1,voucher,1,349.48
ORD0003537,1,boleto,1,307.06
ORD0003538,1,voucher,2,360.21
ORD0003539,1,voucher,4,1698.39
ORD0003540,1,credit_card,5,494.2
ORD0003541,1,debit_card,11,1231.49
ORD0003542,1,credit_card,12,837.72
ORD0003543,1,boleto,1,601.66
ORD0003544,1,credit_card,11,1020.42
ORD0003545,1,debit_card,10,873.7
ORD0003546,1,boleto,5,483.4
ORD0003547,1,debit_card,1,650.97
ORD0003548,1,credit_card,4,1200.4
ORD0003549,1,boleto,3,1975.24
ORD0003550,1,boleto,8,127.34
ORD0003551,1,boleto,10,684.16
ORD0003552,1,voucher,4,1098.93
ORD0003553,1,boleto,3,1492.7
ORD0003554,1,credit_card,8,1416.67
ORD0003555,1,boleto,11,1257.3
ORD0003556,1,voucher,2,1265.87
ORD0003557,1,debit_card,11,1477.78
ORD0003558,1,credit_card,7,727.02
ORD0003559,1,voucher,2,366.03
ORD0003560,1,credit_card,8,585.35
ORD0003561,1,voucher,3,1730.36
ORD0003562,1,credit_card,9,274.42
ORD0003563,1,voucher,5,1284.46
ORD0003564,1,credit_card,5,1994.72
ORD0003565,1,boleto,5,933.16
ORD0003566,1,credit_card,5,1223.78
ORD0003567,1,voucher,1,481.19
ORD0003568,1,boleto,9,413.15
ORD0003569,1,boleto,4,1341.76
ORD0003570,1,voucher,8,1203.25
ORD0003571,1,voucher,12,988.49
ORD0003572,1,debit_card,6,1181.85
ORD0003573,1,voucher,10,1755.07
ORD0003574,1,boleto,4,1361.29
ORD0003575,1,credit_card,7,1583.09
ORD0003576,1,voucher,9,602.49
ORD0003577,1,voucher,7,1201.8
ORD0003578,1,debit_card,4,1582.97
ORD0003579,1,credit_card,7,324.98
ORD0003580,1,boleto,4,889.27
ORD0003581,1,credit_card,4,1326.17
ORD0003582,1,voucher,12,97.75
ORD0003583,1,voucher,7,1613.4
ORD0003584,1,credit_card,6,1152.31
ORD0003585,1,credit_card,4,1030.19
ORD0003586,1,voucher,3,1382.76
ORD0003587,1,boleto,8,1665.55
ORD0003588,1,voucher,10,1138.49
ORD0003589,1,debit_card,1,1786.94
ORD0003590,1,boleto,9,1817.34
ORD0003591,1,debit_card,6,69.49
ORD0003592,1,boleto,8,365.78
ORD0003593,1,boleto,3,1915.14
ORD0003594,1,debit_card,12,378.88
ORD0003595,1,boleto,9,1263.46
ORD0003596,1,voucher,2,1892.68
ORD0003597,1,credit_card,11,907.72
ORD0003598,1,voucher,4,925.45
ORD0003599,1,credit_card,4,1530.34
ORD0003600,1,voucher,12,1537.09
ORD0003601,1,boleto,4,1781.46
ORD0003602,1,credit_card,9,532.4
ORD0003603,1,boleto,8,1014.2
ORD0003604,1,credit_card,1,1910.37
ORD0003605,1,voucher,11,633.09
ORD0003606,1,boleto,9,1857.95
ORD0003607,1,voucher,5,1553.67
ORD0003608,1,debit_card,6,1258.13
ORD0003609,1,voucher,9,356.52
ORD0003610,1,debit_card,10,374.03
ORD0003611,1,credit_card,9,598.5
ORD0003612,1,credit_card,1,346.34
ORD0003613,1,voucher,11,1986.58
ORD0003614,1,debit_card,10,1056.33
ORD0003615,1,boleto,3,1464.17
ORD0003616,1,voucher,10,1801.31
ORD0003617,1,boleto,8,1021.41
ORD0003618,1,debit_card,3,1240.24
ORD0003619,1,voucher,4,1333.71
ORD0003620,1,debit_card,5,1869.68
ORD0003621,1,voucher,8,790.23
ORD0003622,1,voucher,4,989.59
ORD0003623,1,boleto,11,1803.78
ORD0003624,1,credit_card,7,1913.45
ORD0003625,1,credit_card,3,1084.56
ORD0003626,1,boleto,11,668.58
ORD0003627,1,debit_card,11,1062.81
ORD0003628,1,debit_card,3,787.52
ORD0003629,1,credit_card,9,219.99
ORD0003630,1,debit_card,8,1085.14
ORD0003631,1,voucher,10,40.72
ORD0003632,1,credit_card,4,166.2
ORD0003633,1,boleto,3,1071.3
ORD0003634,1,boleto,3,72.29
ORD0003635,1,credit_card,8,1365.12
ORD0003636,1,boleto,9,307.74
ORD0003637,1,voucher,5,537.06
ORD0003638,1,debit_card,6,1251.66
ORD0003639,1,voucher,9,800.09
ORD0003640,1,debit_card,6,1191.52
ORD0003641,1,debit_card,11,27.28
ORD0003642,1,voucher,1,365.69
ORD0003643,1,debit_card,2,915.94
ORD0003644,1,voucher,8,693.62
ORD0003645,1,boleto,7,481.62
ORD0003646,1,voucher,6,1240.77
ORD0003647,1,debit_card,1,757.64
ORD0003648,1,credit_card,5,1318.92
ORD0003649,1,credit_card,1,1460.69
ORD0003650,1,boleto,12,1139.65
ORD0003651,1,boleto,4,1107.86
ORD0003652,1,boleto,5,1443.58
ORD0003653,1,credit_card,12,1127.3
ORD0003654,1,voucher,6,1230.47
ORD0003655,1,voucher,11,1519.44
ORD0003656,1,voucher,10,1870.82
ORD0003657,1,debit_card,11,1647.05
ORD0003658,1,credit_card,5,625.61
ORD0003659,1,credit_card,5,1725.02
ORD0003660,1,credit_card,4,712.73
ORD0003661,1,debit_card,7,1955.29
ORD0003662,1,credit_card,4,1368.36
ORD0003663,1,debit_card,8,716.92
ORD0003664,1,boleto,6,239.28
ORD0003665,1,credit_card,5,251.58
ORD0003666,1,credit_card,3,1715.81
ORD0003667,1,credit_card,5,208.66
ORD0003668,1,credit_card,7,1390.49
ORD0003669,1,debit_card,6,1679.44
ORD0003670,1,credit_card,10,300.37
ORD0003671,1,voucher,5,1239.82
ORD0003672,1,voucher,1,618.2
ORD0003673,1,credit_card,4,1082.28
ORD0003674,1,voucher,3,522.22
ORD0003675,1,voucher,10,1573.29
ORD0003676,1,boleto,3,1148.6
ORD0003677,1,voucher,4,1999.57
ORD0003678,1,boleto,9,1021.54
ORD0003679,1,boleto,12,1479.96
ORD0003680,1,voucher,5,1442.29
ORD0003681,1,boleto,2,108.18
ORD0003682,1,credit_card,4,87.4
ORD0003683,1,voucher,11,915.48
ORD0003684,1,debit_card,7,918.03
ORD0003685,1,voucher,7,1896.01
ORD0003686,1,voucher,10,1238.49
ORD0003687,1,credit_card,3,1215.44
ORD0003688,1,voucher,7,337.21
ORD0003689,1,voucher,1,1947.98
ORD0003690,1,boleto,2,1552.2
ORD0003691,1,debit_card,8,1243.71
ORD0003692,1,boleto,11,1909.84
ORD0003693,1,debit_card,12,173.05
ORD0003694,1,credit_card,11,295.47
ORD0003695,1,voucher,2,1997.24
ORD0003696,1,credit_card,11,181.61
ORD0003697,1,credit_card,2,641.89
ORD0003698,1,debit_card,1,433.02
ORD0003699,1,credit_card,5,389.42
ORD0003700,1,voucher,7,1091.86
ORD0003701,1,voucher,5,205.3
ORD0003702,1,boleto,10,1070.97
ORD0003703,1,debit_card,5,1102.82
ORD0003704,1,debit_card,12,468.9
ORD0003705,1,voucher,10,1301.95
ORD0003706,1,debit_card,3,1057.37
ORD0003707,1,debit_card,9,981.91
ORD0003708,1,debit_card,8,376.32
ORD0003709,1,debit_card,11,941.4
ORD0003710,1,debit_card,2,1425.21
ORD0003711,1,voucher,11,402.83
ORD0003712,1,debit_card,8,1509.81
ORD0003713,1,boleto,1,1577.15
ORD0003714,1,debit_card,2,47.67
ORD0003715,1,boleto,1,1248.14
ORD0003716,1,credit_card,11,544.45
ORD0003717,1,debit_card,9,1111.65
ORD0003718,1,debit_card,8,1425.01
ORD0003719,1,voucher,11,475.21
ORD0003720,1,credit_card,6,807.46
ORD0003721,1,voucher,6,41.18
ORD0003722,1,boleto,2,400.98
ORD0003723,1,boleto,12,1834.76
ORD0003724,1,credit_card,7,1740.8
ORD0003725,1,boleto,2,1489.25
ORD0003726,1,boleto,4,807.04
ORD0003727,1,voucher,1,456.11
ORD0003728,1,debit_card,1,1181.31
ORD0003729,1,debit_card,8,330.99
ORD0003730,1,credit_card,5,1258.32
ORD0003731,1,boleto,6,139.15
ORD0003732,1,voucher,1,476.27
ORD0003733,1,boleto,4,48.41
ORD0003734,1,voucher,10,664.69
ORD0003735,1,voucher,5,712.07
ORD0003736,1,credit_card,6,1108.89
ORD0003737,1,credit_card,6,1590.01
ORD0003738,1,boleto,5,1639.03
ORD0003739,1,credit_card,2,1237.97
ORD0003740,1,credit_card,7,87.57
ORD0003741,1,boleto,2,674.7
ORD0003742,1,debit_card,6,114.81
ORD0003743,1,credit_card,1,1613.5
ORD0003744,1,debit_card,4,1084.86
ORD0003745,1,credit_card,3,1746.16
ORD0003746,1,voucher,3,1222.68
ORD0003747,1,voucher,5,1114.62
ORD0003748,1,debit_card,10,926.6
ORD0003749,1,boleto,6,747.0
ORD0003750,1,voucher,1,1607.59
ORD0003751,1,credit_card,3,413.71
ORD0003752,1,credit_card,4,794.09
ORD0003753,1,boleto,9,717.46
ORD0003754,1,voucher,10,70.8
ORD0003755,1,debit_card,8,787.96
ORD0003756,1,voucher,11,45.62
ORD0003757,1,debit_card,4,917.59
ORD0003758,1,credit_card,6,1701.98
ORD0003759,1,boleto,7,1561.92
ORD0003760,1,debit_card,6,1004.2
ORD0003761,1,debit_card,7,1543.77
ORD0003762,1,boleto,8,1192.55
ORD0003763,1,boleto,12,935.88
ORD0003764,1,debit_card,8,1773.13
ORD0003765,1,debit_card,8,376.74
ORD0003766,1,debit_card,9,273.73
ORD0003767,1,debit_card,11,656.35
ORD0003768,1,boleto,3,132.04
ORD0003769,1,boleto,4,521.63
ORD0003770,1,credit_card,4,1487.75
ORD0003771,1,voucher,11,698.98
ORD0003772,1,voucher,7,855.55
ORD0003773,1,debit_card,3,190.75
ORD0003774,1,credit_card,12,1021.32
ORD0003775,1,debit_card,3,1651.66
ORD0003776,1,boleto,10,207.33
ORD0003777,1,debit_card,2,1821.16
ORD0003778,1,voucher,9,581.27
ORD0003779,1,debit_card,9,680.16
ORD0003780,1,boleto,8,743.42
ORD0003781,1,credit_card,11,968.45
ORD0003782,1,boleto,5,1678.21
ORD0003783,1,boleto,3,1944.92
ORD0003784,1,credit_card,11,1290.63
ORD0003785,1,credit_card,5,215.86
ORD0003786,1,voucher,7,1708.89
ORD0003787,1,voucher,9,642.09
ORD0003788,1,boleto,6,859.21
ORD0003789,1,credit_card,5,686.66
ORD0003790,1,boleto,12,469.63
ORD0003791,1,boleto,6,158.39
ORD0003792,1,debit_card,10,271.22
ORD0003793,1,voucher,3,1675.32
ORD0003794,1,debit_card,2,743.55
ORD0003795,1,voucher,12,935.89
ORD0003796,1,debit_card,10,1089.19
ORD0003797,1,boleto,10,827.22
ORD0003798,1,credit_card,11,1134.16
ORD0003799,1,credit_card,10,1483.47
ORD0003800,1,boleto,12,136.22
ORD0003801,1,boleto,11,1528.56
ORD0003802,1,debit_card,2,1722.57
ORD0003803,1,voucher,8,73.83
ORD0003804,1,boleto,3,1353.76
ORD0003805,1,boleto,11,1696.23
ORD0003806,1,debit_card,6,1667.39
ORD0003807,1,credit_card,11,1672.96
ORD0003808,1,voucher,9,704.01
ORD0003809,1,credit_card,12,722.16
ORD0003810,1,boleto,3,108.09
ORD0003811,1,voucher,12,409.07
ORD0003812,1,debit_card,12,1826.81
ORD0003813,1,credit_card,12,1841.83
ORD0003814,1,credit_card,10,1653.81
ORD0003815,1,credit_card,5,1721.61
ORD0003816,1,credit_card,12,698.77
ORD0003817,1,voucher,3,628.59
